time_s,A,B,C
51.233350,9.8,9.7,9.9
51.453301,9.8,9.7,9.8
51.789981,9.8,9.7,9.9
52.028320,9.8,9.7,9.9
52.246357,9.8,9.7,9.9
52.557175,9.8,9.7,9.9
52.874495,9.8,9.7,9.9
53.111864,9.8,9.7,9.9
53.351485,9.8,9.7,9.9
53.576035,9.8,9.7,9.9
53.784831,9.8,9.7,9.9
54.003467,9.8,9.7,9.9
54.221105,9.8,9.7,9.9
54.453165,9.8,9.7,9.9
54.670790,9.8,9.7,9.9
54.890969,9.8,9.7,9.9
55.107936,9.8,9.7,9.8
55.327413,9.8,9.7,9.9
55.546380,9.8,9.7,9.9
55.763392,9.8,9.7,9.9
56.036970,9.8,9.7,9.9
56.264764,9.8,9.7,9.9
56.487622,9.8,9.7,9.9
56.746901,9.8,9.7,9.9
56.964769,9.8,9.7,9.9
57.219855,9.8,9.7,9.9
57.447729,9.8,9.7,9.9
57.667829,9.8,9.7,9.9
57.870252,9.8,9.7,9.9
58.087328,9.8,9.7,9.9
58.353411,9.8,9.7,9.9
58.567896,9.8,9.7,9.9
58.771380,9.8,9.7,9.8
58.988652,9.8,9.7,9.9
59.208673,9.7,9.7,9.9
59.500425,9.8,9.7,9.9
59.751795,9.8,9.7,9.9
59.970589,9.8,9.7,9.9
60.190240,9.8,9.7,9.9
60.423366,9.8,9.7,9.9
60.684365,9.8,9.7,9.9
60.889047,9.8,9.7,9.9
61.096234,9.8,9.7,9.9
61.304759,9.8,9.7,9.9
61.514653,9.8,9.7,9.9
61.781215,9.8,9.7,9.9
62.000892,9.8,9.7,9.9
62.234100,9.8,9.7,9.9
62.467488,9.8,9.7,9.9
62.701575,9.8,9.7,9.9
62.919655,9.8,9.7,9.9
63.152406,9.8,9.7,9.9
63.364614,9.8,9.7,9.9
63.599534,9.8,9.7,9.9
63.816238,9.8,9.7,9.9
64.021010,9.8,9.7,9.9
64.253525,9.8,9.7,9.8
64.470318,9.8,9.7,9.9
64.687851,9.8,9.7,9.9
64.904773,9.7,9.7,9.9
65.136411,9.8,9.7,9.9
65.376076,9.8,9.7,9.9
65.633051,9.8,9.7,9.9
65.840151,9.8,9.7,9.9
66.084147,9.8,9.7,9.9
66.296346,9.8,9.7,9.9
66.536202,9.8,9.7,9.9
66.784204,9.8,9.7,9.9
67.034237,9.8,9.7,9.9
67.270347,9.8,9.7,9.9
67.519682,9.8,9.7,9.9
67.783451,9.8,9.7,9.9
68.000986,9.8,9.7,9.9
68.233091,9.8,9.7,9.9
68.465786,9.8,9.7,9.9
68.684195,9.8,9.7,9.9
68.901579,9.8,9.7,9.9
69.134014,8.1,8.4,9.1
69.352037,10.1,9.5,9.7
69.600455,10.2,10.9,10.6
69.818469,10.2,10.0,10.2
70.035087,9.0,9.1,9.3
70.252042,10.3,11.0,10.8
70.470689,10.0,9.9,10.5
70.705984,9.5,9.5,9.7
70.923123,9.4,9.3,9.5
71.141652,9.9,9.9,9.5
71.359094,9.6,9.6,9.4
71.577138,9.8,9.7,10.0
71.809876,9.8,9.7,9.9
72.027153,9.8,9.7,9.9
72.260059,9.1,10.3,10.5
72.477771,9.8,9.7,10.0
72.693523,10.3,10.2,9.9
72.910832,10.2,9.7,9.7
73.116751,10.0,9.8,10.0
73.333911,9.3,9.2,9.4
73.552055,10.4,10.6,10.3
73.776964,9.5,9.5,8.7
74.000455,9.9,9.8,9.9
74.224960,9.8,9.7,9.9
74.434463,9.8,9.7,9.9
74.656387,9.7,9.7,9.9
74.881413,9.8,9.7,9.9
75.087838,9.7,9.7,9.9
75.320577,9.8,9.7,9.9
75.539106,9.8,9.7,9.9
75.777312,8.6,9.0,9.5
75.990955,9.9,9.8,10.5
76.274217,9.6,9.5,9.8
76.540992,10.1,9.9,9.9
76.784118,9.0,9.1,9.5
77.002108,9.9,9.9,9.5
77.224582,9.8,9.6,9.8
77.436597,10.5,10.3,10.4
77.704166,9.6,9.2,10.1
77.920178,9.8,9.6,9.9
78.153217,10.0,10.0,10.2
78.370727,9.7,10.4,10.4
78.589639,9.9,9.8,10.0
78.847100,10.1,9.9,10.0
79.071802,9.0,9.2,9.5
79.292530,10.1,9.9,9.7
79.508770,9.9,9.7,9.8
79.727259,10.1,9.8,9.8
79.989406,10.3,10.4,10.0
80.208297,9.7,9.7,9.9
80.428318,9.8,9.8,10.1
80.646321,9.8,8.8,9.6
80.864769,10.0,9.8,10.0
81.133309,9.9,9.7,9.9
81.350012,9.5,9.3,9.5
81.581370,9.9,9.1,9.3
81.800039,9.6,9.5,9.8
82.002459,9.7,9.7,10.0
82.275903,9.7,9.7,9.9
82.496969,9.8,9.7,9.8
82.746005,9.8,9.7,9.9
82.996185,9.8,9.5,9.6
83.214163,9.9,9.8,10.0
83.480495,9.8,9.7,9.9
83.696204,9.8,9.7,9.9
83.928906,9.8,9.7,9.8
84.146590,9.8,9.7,9.9
84.365020,9.7,9.7,9.9
84.627358,9.8,9.7,9.9
84.846875,9.8,9.7,9.9
85.079895,9.8,9.7,9.9
85.298492,9.8,9.7,9.9
85.517393,9.8,9.7,9.9
85.825018,9.8,9.7,9.9
86.044253,9.7,9.7,9.9
86.262621,9.8,9.7,9.9
86.496768,9.8,9.7,9.9
86.745829,9.8,9.7,9.9
87.021202,9.8,9.7,9.9
87.244135,9.8,9.7,9.9
87.460964,9.8,9.7,9.9
87.676966,9.8,9.7,9.9
87.910398,9.8,9.7,9.9
88.168839,9.8,9.7,9.9
88.423250,9.8,9.7,9.9
88.659174,9.8,9.7,9.9
88.923227,9.8,9.7,9.9
89.180752,9.8,9.7,9.9
89.433907,9.8,9.7,9.9
89.714320,9.8,9.7,9.9
89.947052,9.8,9.7,9.9
90.209996,9.8,9.7,9.9
90.431212,9.8,9.7,9.9
90.648744,9.8,9.7,9.9
90.866932,9.8,9.7,9.9
91.084563,9.8,9.7,9.9
91.355064,9.8,9.7,9.9
91.565744,9.8,9.7,9.9
91.784219,9.8,9.7,9.9
92.001321,9.8,9.7,9.9
92.232753,9.8,9.7,9.9
92.494409,9.8,9.7,9.9
92.747135,9.8,9.7,9.9
92.964207,9.8,9.7,9.9
93.198125,9.8,9.7,9.9
93.416854,9.8,9.7,9.9
93.687219,9.8,9.7,9.9
93.896305,9.8,9.7,9.9
94.116018,9.8,9.7,9.9
94.333654,9.8,9.7,9.9
94.549729,9.8,9.7,9.8
94.823904,9.8,9.7,9.9
95.047561,9.8,9.7,9.9
95.264398,9.8,9.7,9.9
95.483927,9.8,9.7,9.9
95.700875,9.8,9.7,9.9
95.965826,9.8,9.7,9.9
96.182872,9.8,9.7,9.9
96.432295,9.8,9.7,9.9
96.650799,9.7,9.7,9.9
96.884390,9.8,9.7,9.9
97.148098,9.8,9.7,9.9
97.365393,9.8,9.7,9.9
97.586577,9.8,9.7,9.9
97.804694,9.8,9.7,9.9
98.021059,9.8,9.7,9.9
98.290340,9.8,9.7,9.9
98.503029,9.8,9.7,9.9
98.752344,9.8,9.7,9.9
98.972228,9.8,9.7,9.9
99.191047,9.8,9.7,9.9
99.450246,9.8,9.7,9.9
99.672049,9.8,9.7,9.9
99.891256,9.8,9.7,9.9
100.110162,9.8,9.7,9.9
100.327578,10.1,9.5,9.8
100.596373,9.8,9.7,9.9
100.809116,9.8,9.7,9.9
101.028461,9.8,9.7,9.9
101.247077,9.8,9.7,9.8
101.478094,9.8,9.7,9.9
101.734745,9.7,9.7,9.9
101.959175,9.8,9.7,9.9
102.223296,9.8,9.7,9.9
102.440540,9.8,9.7,9.9
102.658701,9.8,9.7,9.9
102.931947,9.8,9.7,9.9
103.141122,9.8,9.7,9.9
103.388621,9.8,9.7,9.9
103.606457,9.8,9.7,9.9
103.809203,9.8,9.7,9.9
104.065165,9.8,9.7,9.9
104.291865,9.8,9.7,9.9
104.508845,9.7,9.7,9.9
104.758740,9.8,9.7,9.9
104.976917,9.8,9.7,9.9
105.247218,9.8,9.7,9.9
105.488676,9.8,9.7,9.9
105.751301,9.8,9.7,9.9
105.984811,9.8,9.7,9.9
106.202874,9.8,9.7,9.9
106.467725,9.8,9.7,9.9
106.685003,9.8,9.7,9.9
106.917363,9.8,9.7,9.9
107.137432,9.8,9.7,9.9
107.356223,9.8,9.7,9.9
107.608660,9.8,9.7,9.9
107.824449,9.8,9.7,9.9
108.041310,9.8,9.7,9.9
108.258427,9.8,9.7,9.9
108.478029,9.8,9.7,9.9
108.731862,9.8,9.7,9.9
108.959865,9.8,9.7,9.9
109.177637,9.8,9.7,9.9
109.409712,9.8,9.7,9.9
109.643360,9.8,9.7,9.9
109.892353,9.8,9.7,9.9
110.139311,9.8,9.7,9.9
110.356320,9.8,9.7,9.9
110.589601,9.8,9.7,9.9
110.854187,9.8,9.7,9.9
111.135675,9.8,9.7,9.9
111.352879,9.8,9.7,9.9
111.586500,9.8,9.7,9.9
111.801905,9.8,9.7,9.9
112.022360,9.8,9.7,9.9
112.278009,9.8,9.7,9.9
112.502283,9.8,9.7,9.9
112.765141,9.8,9.7,9.9
112.981950,9.8,9.7,9.9
113.215556,9.8,9.7,9.9
113.497043,9.8,9.7,9.9
113.760366,9.8,9.7,9.9
113.979229,9.8,9.7,9.9
114.211387,9.8,9.7,9.9
114.428662,9.8,9.7,9.8
114.701278,9.8,9.7,9.8
114.928494,9.8,9.7,9.9
115.143472,9.8,9.7,9.9
115.360950,9.8,9.7,9.9
115.577628,9.8,9.7,9.9
115.849408,9.8,9.7,9.9
116.064252,9.8,9.7,9.9
116.282177,9.8,9.7,9.9
116.530802,9.8,9.7,9.9
116.795564,9.8,9.7,9.9
117.079461,9.8,9.7,9.9
117.292504,9.7,9.7,9.9
117.555259,9.8,9.7,9.9
117.803362,9.8,9.7,9.9
118.109576,9.8,9.7,9.9
118.345461,9.8,9.7,9.9
118.565664,9.8,9.7,9.9
118.799120,9.8,9.7,9.9
119.015987,9.8,9.7,9.9
119.274683,9.7,9.7,9.9
119.496979,9.8,9.7,9.9
119.759824,9.7,9.7,9.9
119.976533,9.8,9.7,9.9
120.179962,9.8,9.7,9.9
120.435799,9.8,9.7,9.8
120.659707,9.8,9.7,9.9
120.877983,9.8,9.7,9.9
121.110981,9.8,9.7,9.9
121.326501,9.8,9.7,9.9
121.597019,9.8,9.7,9.9
121.823520,9.8,9.7,9.9
122.040749,9.8,9.7,9.9
122.273514,9.8,9.7,9.9
122.490102,9.8,9.7,9.9
122.801539,9.8,9.7,9.9
123.017050,9.8,9.7,9.9
123.235264,9.8,9.7,9.9
123.454490,9.8,9.7,9.9
123.671869,9.8,9.7,9.9
123.939758,9.8,9.7,9.9
124.184452,9.8,9.7,9.9
124.417586,9.8,9.7,9.9
124.635409,9.8,9.7,9.9
124.853338,9.8,9.7,9.9
125.122376,9.8,9.7,9.9
125.336727,9.8,9.7,9.9
125.554756,9.8,9.7,9.9
125.789057,9.8,9.7,9.9
126.024285,9.8,9.7,9.9
126.292961,9.8,9.7,9.9
126.506241,9.8,9.7,9.9
126.752489,9.8,9.7,9.9
126.968468,9.8,9.7,9.9
127.172676,9.8,9.7,9.9
127.428961,9.8,9.7,9.9
127.654926,9.8,9.7,9.9
127.873177,9.8,9.7,9.9
128.091211,9.8,9.7,9.9
128.308805,9.8,9.7,9.9
128.570529,9.8,9.7,9.9
128.792774,9.8,9.7,9.9
129.029049,9.7,9.7,9.9
129.246821,9.8,9.7,9.9
129.464058,9.8,9.7,9.9
129.742968,9.8,9.7,9.9
129.947573,9.8,9.7,9.9
130.165218,9.8,9.7,9.9
130.429574,9.8,9.7,9.9
130.647914,9.8,9.7,9.9
130.917822,9.8,9.7,9.9
131.129068,9.8,9.7,9.9
131.362909,9.8,9.7,9.9
131.581425,9.8,9.7,9.9
131.799040,9.8,9.7,9.9
132.076856,9.7,9.7,9.9
132.297758,9.8,9.7,9.9
132.545411,9.7,9.7,9.9
132.779012,9.8,9.7,9.9
132.995014,9.8,9.7,9.9
133.273051,9.8,9.7,9.9
133.493944,9.8,9.7,9.9
133.743725,9.8,9.7,9.9
133.960603,9.8,9.7,9.9
134.193712,9.8,9.7,9.8
134.462432,9.8,9.7,9.9
134.675958,9.8,9.7,9.9
134.891537,9.8,9.7,9.9
135.109847,9.8,9.7,9.9
135.328753,9.8,9.7,9.9
135.589907,9.8,9.7,9.9
135.809143,9.8,9.7,9.9
136.043459,9.8,9.7,9.9
136.261734,9.8,9.7,9.9
136.479707,9.7,9.7,9.9
136.822221,9.8,9.7,9.9
137.057232,9.8,9.7,9.9
137.259992,9.8,9.7,9.9
137.477293,9.8,9.7,9.9
137.710113,9.8,9.7,9.9
138.013304,9.8,9.7,9.9
138.225645,9.8,9.7,9.9
138.443143,9.7,9.7,9.9
138.660026,9.8,9.7,9.9
138.910071,9.8,9.7,9.9
139.166388,9.8,9.7,9.9
139.378941,9.8,9.7,9.9
139.595516,9.8,9.7,9.9
139.829086,9.8,9.7,9.9
140.060665,9.8,9.7,9.9
140.327992,9.7,9.7,9.9
140.543191,9.8,9.7,9.9
140.793397,9.8,9.7,9.9
141.010726,9.8,9.7,9.9
141.227420,9.8,9.7,9.9
141.492810,9.8,9.7,9.9
141.741752,9.8,9.7,9.9
141.973645,9.8,9.7,9.9
142.191724,9.8,9.7,9.9
142.427475,9.8,9.7,9.9
142.695496,9.8,9.7,9.9
142.908834,9.7,9.7,9.9
143.158722,9.8,9.7,9.9
143.375430,9.8,9.7,9.9
143.610035,9.8,9.7,9.9
143.870472,9.8,9.7,9.9
144.107512,9.8,9.7,9.8
144.340663,9.8,9.7,9.9
144.559831,9.7,9.7,9.9
144.794564,9.8,9.7,9.9
145.062433,9.7,9.7,9.9
145.266693,9.7,9.7,9.8
145.477634,9.8,9.7,9.9
145.773765,9.8,9.7,9.9
145.979478,9.8,9.7,9.9
146.238643,9.8,9.7,9.9
146.462614,9.8,9.7,9.9
146.680872,9.8,9.7,9.9
146.900683,9.7,9.6,9.8
147.117274,9.8,9.7,10.0
147.381582,9.7,9.6,9.8
147.599338,10.0,9.6,9.8
147.847921,9.9,9.7,9.9
148.065457,9.8,9.7,9.9
148.297511,9.7,9.7,9.8
148.577763,9.8,9.7,9.9
148.821477,9.8,9.7,9.9
149.054076,9.8,9.7,9.9
149.271689,9.8,9.7,9.9
149.487434,9.8,9.7,9.9
149.769506,9.8,9.7,9.8
149.985418,9.7,9.7,9.9
150.205300,9.8,9.8,10.1
150.469168,9.7,9.6,9.8
150.700109,9.8,9.6,9.9
150.992129,9.8,9.7,10.0
151.211734,9.7,9.7,9.9
151.429828,9.8,9.7,10.0
151.646198,9.8,9.6,9.8
151.894490,9.8,9.7,10.0
152.183510,9.8,9.7,9.9
152.394381,9.8,9.7,9.9
152.627701,9.8,9.7,9.9
152.843900,9.8,9.5,9.7
153.062823,9.9,9.7,10.0
153.322450,9.7,9.7,9.8
153.545551,9.8,9.7,9.8
153.779716,9.8,9.7,9.9
153.994640,9.8,9.7,9.9
154.212593,9.8,9.7,9.9
154.474778,9.8,9.7,9.9
154.692958,9.8,9.7,9.9
154.911243,9.8,9.7,9.9
155.143224,9.8,9.7,11.0
155.360737,8.6,8.9,9.6
155.629221,9.9,9.8,9.9
155.842056,9.8,9.7,9.9
156.074278,9.8,9.7,9.9
156.292089,9.7,9.7,9.9
156.508815,9.8,9.7,9.9
156.817504,9.8,9.7,9.9
157.063215,9.8,9.7,9.9
157.266960,9.8,9.7,9.9
157.484347,9.8,9.7,9.9
157.748647,9.8,9.7,9.9
158.008476,9.8,9.7,9.9
158.248587,9.8,9.7,9.9
158.480852,9.8,9.7,9.9
158.713963,9.8,9.7,9.9
158.917131,9.8,9.7,9.9
159.178346,9.8,9.7,9.9
159.387304,9.8,9.7,9.9
159.595156,9.8,9.7,9.9
159.855027,9.8,9.7,9.9
160.117011,9.8,9.7,9.9
160.438810,9.8,9.7,9.9
160.647775,9.8,9.7,9.9
160.897192,9.8,9.7,9.9
161.132140,9.8,9.7,9.9
161.348660,9.8,9.6,10.5
161.632495,9.8,9.6,9.8
161.862026,9.7,9.7,9.9
162.095308,9.7,9.7,9.9
162.343353,9.8,10.3,10.2
162.560926,9.7,9.6,9.8
162.838100,10.1,10.1,10.1
163.074087,10.5,10.3,9.5
163.309147,10.0,10.2,10.2
163.543757,9.9,9.7,9.9
163.776639,9.3,9.4,9.6
164.030774,9.3,9.3,9.7
164.244611,9.6,9.6,9.9
164.460764,9.8,9.6,10.0
164.726423,10.1,10.1,10.2
164.942976,9.2,9.3,9.7
165.214581,9.9,10.0,10.2
165.423815,10.1,9.9,10.0
165.641307,9.5,9.5,9.8
165.859512,10.3,10.0,10.1
166.079603,9.8,10.0,10.5
166.343474,9.6,9.6,9.2
166.548580,9.5,9.4,9.7
166.762482,10.0,10.0,10.1
166.994396,10.2,9.7,9.8
167.211972,9.8,9.1,9.7
167.473783,9.9,9.9,10.0
167.693948,10.0,9.9,9.9
167.912632,10.2,10.1,10.1
168.128108,10.3,9.8,10.0
168.362442,9.7,8.9,9.5
168.624692,9.9,10.1,10.4
168.842516,9.5,9.6,9.8
169.064265,9.4,9.4,9.8
169.280878,10.4,10.1,10.2
169.495014,9.9,10.4,10.3
169.780633,9.6,8.9,9.4
170.007238,10.0,9.9,10.1
170.224576,10.1,9.8,9.9
170.440612,10.0,9.9,10.1
170.659626,9.7,9.8,10.1
170.942081,9.8,9.2,9.6
171.175163,9.9,9.6,9.8
171.456471,10.0,9.7,9.9
171.672857,9.9,9.8,9.1
172.027790,9.6,9.6,9.3
172.262650,9.5,9.8,10.2
172.558653,9.9,9.6,10.6
172.849726,10.0,9.9,9.7
173.125988,10.1,9.9,10.0
173.337159,10.2,10.1,10.2
173.556236,10.3,10.2,10.2
173.789271,9.9,9.9,9.9
174.004837,9.7,9.7,9.9
174.262680,10.0,9.8,9.9
174.486990,9.8,9.7,9.8
174.719346,9.8,9.7,9.9
174.937420,9.8,9.7,9.9
175.169941,9.8,9.7,9.9
175.433900,9.8,9.7,9.9
175.654213,9.7,9.7,9.8
175.871285,9.8,9.7,9.9
176.106384,9.8,9.7,9.9
176.324340,9.8,9.7,9.8
176.586895,9.8,9.7,9.9
176.805093,9.8,9.7,9.9
177.021729,9.8,9.7,9.9
177.239754,9.8,9.7,9.9
177.442854,9.8,9.7,9.9
177.714597,9.8,9.7,9.9
177.931785,9.7,9.7,9.9
178.146390,9.8,9.7,9.9
178.363569,9.8,9.7,9.9
178.567477,9.8,9.7,9.9
178.843325,9.8,9.7,9.9
179.061131,9.8,9.7,9.9
179.293300,9.8,9.7,9.9
179.512560,9.8,9.7,9.9
179.776233,9.8,9.7,9.9
180.043182,9.8,9.7,9.9
180.258748,9.8,9.7,9.9
180.461763,9.8,9.7,9.9
180.675014,9.8,9.7,9.9
180.893796,9.8,9.7,9.9
181.151924,9.8,9.7,9.9
181.375028,9.8,9.7,9.9
181.592059,9.8,9.7,9.9
181.826548,9.8,9.7,9.9
182.044606,9.8,9.7,9.9
182.309517,9.8,9.7,9.9
182.527595,9.8,9.7,9.9
182.760979,9.8,9.7,9.9
182.996926,9.8,9.7,9.9
183.200278,9.8,9.7,9.9
183.474724,9.8,9.7,9.9
183.696175,9.8,9.7,9.9
183.913526,9.8,9.7,9.9
184.147041,9.8,9.7,9.9
184.363990,9.8,9.7,9.9
184.637361,9.7,9.7,9.9
184.863200,9.8,9.7,9.9
185.080769,9.8,9.7,9.9
185.313180,9.8,9.7,9.9
185.531835,9.8,9.7,9.9
185.841032,9.8,9.7,9.9
186.077103,9.8,9.7,9.9
186.342965,9.8,9.7,9.9
186.560622,9.8,9.7,9.9
186.792923,9.8,9.7,9.9
187.060485,9.8,9.7,9.9
187.276884,9.8,9.7,9.9
187.495297,9.8,9.8,9.9
187.744287,9.7,9.7,9.8
187.961991,9.8,9.7,9.9
188.217178,9.6,9.6,9.9
188.430743,9.8,9.7,9.9
188.650536,9.8,9.7,9.9
188.868790,9.8,9.7,9.9
189.087444,9.8,9.7,9.9
189.346092,9.8,9.7,9.9
189.555583,9.8,9.7,9.9
189.786470,9.8,9.7,9.9
190.016923,9.8,9.7,9.9
190.249472,9.8,9.7,9.9
190.510106,9.8,9.7,9.9
190.764040,9.8,9.7,9.9
191.011028,9.8,9.7,9.9
191.227684,9.7,9.7,9.9
191.459344,9.8,9.7,9.9
191.725528,9.8,9.7,9.9
191.943385,9.8,9.7,9.9
192.174187,9.8,9.7,9.9
