time_s,A,B,C
15.667636,9.7,9.7,9.9
15.892973,9.7,9.7,9.8
16.195484,9.7,9.7,9.9
16.418476,9.7,9.7,9.9
16.644180,9.7,9.7,9.9
16.873208,9.7,9.7,9.9
17.090409,9.7,9.7,9.9
17.393913,9.7,9.7,9.9
17.620857,9.7,9.7,9.8
17.845203,9.7,9.7,9.9
18.070518,9.7,9.7,9.9
18.372562,9.7,9.7,9.9
18.598932,8.7,9.6,9.8
18.856827,9.7,9.6,10.0
19.103280,9.7,9.7,9.8
19.406058,9.7,9.7,9.8
19.658088,10.4,11.7,11.1
19.894745,10.1,10.0,10.0
20.136692,9.4,10.5,10.7
20.436115,9.5,9.5,9.8
20.664334,9.9,10.1,10.2
20.948180,8.5,8.7,9.3
21.191516,9.5,9.6,9.8
21.502270,9.8,9.9,10.1
21.738453,10.5,9.6,9.7
22.001646,9.7,9.8,9.9
22.268050,10.1,10.0,10.2
22.575305,9.2,9.1,9.4
22.830005,10.1,10.1,10.4
23.091198,9.8,9.9,10.0
23.332561,10.7,10.3,10.0
23.664903,10.9,10.1,10.0
23.963688,8.6,9.6,9.8
24.222869,9.6,9.7,10.0
24.466203,10.5,10.4,10.3
24.781565,8.4,8.6,9.0
25.039843,9.9,10.3,9.5
25.299280,9.8,9.8,10.1
25.554919,10.6,10.5,10.6
25.876883,10.0,9.9,10.5
26.139187,9.6,9.6,10.3
26.410403,9.3,9.4,9.7
26.669356,9.3,9.9,10.1
27.042904,9.9,10.2,10.4
27.306891,9.7,9.3,10.5
27.569183,9.8,9.6,9.7
27.832913,9.7,9.5,9.5
28.171884,8.5,8.7,9.1
28.438401,9.9,9.5,11.3
28.699502,9.5,9.5,9.7
28.960393,10.4,10.3,10.2
29.304136,8.8,8.8,9.4
29.563869,9.8,11.0,10.8
29.836647,9.9,9.8,9.9
30.109056,9.3,9.2,9.6
30.439029,10.4,10.3,10.1
30.709082,8.2,10.8,10.6
30.996899,9.8,8.5,9.6
31.267970,9.9,9.8,9.8
31.610288,10.1,10.0,10.1
31.873163,9.3,9.2,9.4
32.137841,8.9,8.7,9.0
32.411632,10.0,9.9,9.6
32.751310,9.6,9.5,9.8
33.017924,9.9,10.0,10.1
33.281882,10.0,10.1,10.3
33.564150,8.4,8.9,9.6
33.917993,9.8,9.1,8.6
34.184931,9.5,9.5,9.8
34.470262,9.3,9.4,9.8
34.745593,10.1,10.0,10.4
35.101239,9.4,9.0,9.4
35.387720,11.1,10.1,9.9
35.667098,9.7,8.4,9.5
36.056875,9.9,10.6,10.5
36.346515,9.7,9.5,9.7
36.626293,10.2,9.8,10.0
36.901188,10.3,10.0,9.9
37.258501,8.4,8.8,9.5
37.548111,9.8,7.9,8.7
37.832493,9.6,9.6,9.9
38.185205,10.0,9.9,9.9
38.465421,9.9,9.9,10.0
38.680063,11.2,10.5,10.4
38.993587,10.6,11.0,10.2
39.347924,10.2,10.7,9.9
39.632856,9.8,9.6,9.8
39.916969,9.2,9.2,9.6
40.266143,9.5,9.4,9.7
40.503113,9.3,9.0,9.3
40.731467,9.8,9.8,9.9
40.949037,9.8,9.4,9.6
41.155084,9.7,9.8,11.5
41.362887,9.4,9.4,9.7
41.589404,11.2,10.7,10.8
41.817086,9.5,9.5,9.7
42.043416,10.6,10.2,10.1
42.266044,10.3,10.6,10.2
42.512101,9.9,9.8,9.8
42.737363,9.7,9.7,9.9
42.960300,9.7,9.7,9.8
43.191950,9.7,9.7,9.9
43.411930,9.8,9.7,9.9
43.639313,9.7,9.7,9.8
43.866403,9.7,9.7,9.8
44.087616,9.7,9.7,9.9
44.313021,9.7,9.7,9.9
44.541026,9.7,9.7,9.9
44.768082,9.7,9.7,9.8
44.993314,9.7,9.7,9.9
45.219807,9.7,9.7,9.9
45.446165,9.7,9.7,9.9
45.670290,9.7,9.7,9.8
45.898815,9.7,9.7,9.9
46.117436,9.7,9.7,9.9
46.347429,9.7,9.7,9.9
46.594237,9.7,9.7,9.9
46.823878,9.7,9.7,9.9
47.062504,9.7,9.7,9.9
47.290915,9.7,9.7,9.9
47.541640,9.7,9.7,9.9
47.773730,9.7,9.7,9.9
47.998736,9.7,9.7,9.9
48.226897,9.7,9.7,9.9
48.473684,9.7,9.7,9.8
48.715888,9.7,9.7,9.9
48.995912,9.7,9.7,9.9
49.239073,9.7,9.7,9.9
49.485658,9.7,9.7,9.9
49.763419,9.7,9.7,9.9
50.010833,9.7,9.7,9.9
50.259823,9.7,9.7,9.9
50.504884,9.7,9.7,9.9
50.748973,9.7,9.7,9.9
50.991419,9.7,9.7,9.9
51.238210,9.7,9.7,9.9
51.480975,9.7,9.7,9.9
51.725992,9.7,9.7,9.9
52.017981,9.7,9.7,9.9
52.270200,9.7,9.7,9.9
52.517534,9.7,9.7,9.8
52.766037,9.7,9.7,9.9
53.025692,9.7,9.7,9.9
53.288030,9.7,9.7,9.8
53.576132,9.7,9.7,9.9
53.837973,9.7,9.7,9.9
54.097679,9.7,9.7,9.9
54.359633,9.7,9.7,9.9
54.620644,9.7,9.7,9.9
54.888298,9.7,9.7,9.8
55.145800,9.7,9.7,9.9
55.406355,9.7,9.7,9.9
55.653945,9.7,9.7,9.8
55.919678,9.7,9.7,9.9
56.179856,9.7,9.7,9.9
56.452201,9.7,9.7,9.8
56.706242,9.7,9.7,9.9
57.012666,9.7,9.7,9.9
57.276033,9.7,9.7,9.9
57.537567,9.7,9.7,9.9
57.804217,9.7,9.7,9.9
58.060933,9.7,9.7,9.9
58.324483,9.7,9.7,9.9
58.599787,9.7,9.7,9.9
58.866849,9.7,9.7,9.9
59.142567,9.7,9.7,9.9
59.416143,9.7,9.7,9.9
59.681635,9.7,9.7,9.8
59.980742,9.7,9.7,9.9
60.243605,9.7,9.7,9.9
60.508243,9.7,9.7,9.9
60.797324,9.7,9.7,9.6
61.078781,9.5,9.8,10.0
61.374064,9.8,9.7,9.8
61.654960,9.7,9.7,9.8
61.943082,9.7,9.7,9.9
62.222154,9.7,9.7,9.9
62.515243,9.7,9.7,9.9
62.812023,9.7,9.7,9.8
63.124124,9.7,9.7,9.9
63.422154,9.7,9.7,9.9
63.720345,9.7,9.7,9.9
64.109320,9.7,9.7,9.9
64.412894,9.7,9.7,9.9
64.716928,9.7,9.7,9.9
65.042333,9.7,9.7,9.9
65.355456,9.7,9.7,9.9
65.650032,9.7,9.7,9.8
65.964945,9.7,9.7,9.8
66.276092,9.8,9.7,9.9
66.602779,9.7,9.7,9.9
66.917815,9.7,9.7,9.9
67.228559,9.7,9.7,9.9
67.546245,9.7,9.7,9.8
67.901555,9.8,9.7,9.9
68.260235,9.8,9.7,9.9
68.584453,9.7,9.7,9.8
68.948011,9.7,9.7,9.9
69.260290,9.7,9.7,9.9
69.565728,9.7,9.7,9.8
69.895000,9.7,9.7,9.8
70.197529,9.7,9.7,9.9
70.505291,9.9,9.8,9.9
70.816045,9.7,9.7,9.8
71.118633,9.7,9.7,9.9
71.454227,9.7,9.7,9.9
71.753511,9.7,9.7,9.9
72.051468,9.7,9.7,9.9
72.368420,9.7,9.7,9.8
72.670070,9.7,9.7,9.9
72.976877,9.7,9.7,9.8
73.272709,9.7,9.7,9.8
73.582418,9.7,9.7,9.8
73.898545,9.7,9.8,9.8
74.220598,9.7,9.7,9.8
74.543485,9.8,9.7,9.9
74.880341,9.8,9.7,9.9
75.199179,9.7,9.7,9.8
75.516250,9.7,9.7,9.9
75.826419,9.7,9.7,9.9
76.121786,9.7,9.7,9.9
76.431413,9.7,9.7,9.8
76.763669,9.7,9.7,9.8
77.078610,9.7,9.7,9.9
77.415905,9.7,9.7,9.8
77.726696,9.8,9.7,9.9
78.112959,9.7,9.7,9.9
78.443014,9.8,9.7,9.9
78.757820,9.7,9.7,9.9
79.221069,9.7,9.7,9.9
79.614603,9.7,9.7,9.9
79.935804,9.7,9.7,9.8
80.256221,9.7,9.7,9.8
80.652483,9.7,9.7,9.9
80.982503,9.7,9.7,9.9
81.306699,9.7,9.7,9.8
81.650444,9.7,9.7,9.9
81.991335,9.7,9.7,9.8
82.318602,9.8,9.7,9.8
82.657082,9.8,9.7,9.8
83.022535,9.8,9.7,9.8
83.343329,9.7,9.7,9.8
83.728614,9.7,9.7,9.9
84.081593,9.7,9.7,9.9
84.415736,9.7,9.7,9.8
84.757552,9.7,9.7,9.8
85.112795,9.7,9.7,9.9
85.444182,9.7,9.7,9.8
85.804190,9.7,9.7,9.9
86.158576,9.8,9.7,9.9
86.526219,9.7,9.7,9.9
86.863274,9.7,9.7,9.9
87.212515,9.7,9.7,9.9
87.588155,9.7,9.7,9.9
87.943868,9.8,9.8,9.9
88.283155,9.7,9.7,9.9
88.615935,9.7,9.7,9.8
88.979623,9.7,9.7,9.9
89.353654,9.7,9.7,9.9
89.705503,9.8,9.7,9.9
90.099840,9.8,9.7,9.8
90.439933,9.7,9.7,9.9
90.781656,9.7,9.7,9.9
91.135316,9.7,9.7,9.9
91.486371,9.7,9.8,9.9
91.878608,9.7,9.7,9.9
92.229302,9.7,9.8,9.9
92.564178,9.7,9.7,9.8
92.914991,9.7,9.7,9.9
93.269988,9.7,9.7,9.9
93.624800,9.7,9.7,9.8
94.003008,9.7,9.7,9.8
94.362899,9.8,9.7,9.8
94.707479,9.7,9.7,9.9
95.092847,9.8,9.7,9.9
95.452703,9.8,9.7,9.9
95.821290,9.7,9.7,9.9
96.204969,9.7,9.7,9.9
96.548665,9.7,9.7,9.8
96.907206,9.7,9.7,9.9
97.266597,9.8,9.7,9.9
97.622316,9.7,9.7,9.9
98.009811,9.7,9.7,9.9
98.404809,9.7,9.7,9.9
98.759104,9.7,9.7,9.9
99.130069,9.7,9.7,9.8
99.484681,9.7,9.7,9.8
99.846315,9.7,9.7,9.9
100.215719,9.7,9.7,9.9
100.591829,9.7,9.7,9.9
100.942457,9.7,9.7,9.9
101.305367,9.7,9.7,9.9
101.669078,9.8,9.8,10.1
102.090804,9.7,9.7,9.9
102.458692,9.7,9.7,9.9
102.863892,9.7,9.7,9.9
103.212503,9.7,9.7,9.9
103.576943,9.7,9.7,9.9
103.949995,9.7,9.7,9.9
104.312878,9.7,9.7,9.9
104.704497,9.7,9.7,9.8
105.129062,9.7,9.7,9.9
105.515835,9.7,9.7,9.9
105.899374,9.7,9.7,9.9
106.271310,9.7,9.7,9.9
106.639700,9.7,9.7,9.9
107.025793,9.7,9.7,9.9
107.396489,9.7,9.7,9.9
107.780226,9.7,9.7,9.9
108.201136,9.7,9.7,9.8
108.595561,9.7,9.7,9.9
109.002304,9.7,9.7,9.9
109.436586,9.7,9.7,9.9
109.821123,9.8,9.7,9.9
110.201366,9.7,9.7,9.9
110.602200,9.7,9.7,9.9
110.978930,9.7,9.7,9.9
111.356959,9.7,9.7,9.9
111.731731,9.7,9.7,9.8
112.154904,9.7,9.7,9.9
112.550960,9.8,9.7,9.9
112.939970,9.8,9.7,9.9
113.323277,9.7,9.7,9.8
113.731445,9.7,9.7,9.9
114.165904,9.7,9.7,9.9
114.569792,9.7,9.7,9.9
114.970458,9.7,9.7,9.8
115.393589,9.7,9.7,9.8
115.885202,9.7,9.7,9.9
116.339603,9.6,9.8,9.8
116.875585,9.7,9.7,9.8
117.360559,9.7,9.7,9.9
117.817136,9.7,9.7,9.9
118.357752,9.7,9.7,9.9
118.811107,9.7,9.7,9.8
119.366822,9.7,9.7,9.9
119.809630,9.7,9.7,9.9
120.205772,9.7,9.7,9.9
120.609444,9.7,9.7,9.9
121.018972,9.7,9.7,9.9
121.439840,9.7,9.7,9.9
121.845757,9.7,9.7,9.9
122.247675,9.7,9.7,9.9
122.671314,9.7,9.7,9.9
123.115718,9.7,9.7,9.9
123.539691,9.7,9.7,9.9
123.946240,9.7,9.7,9.9
124.370215,9.7,9.7,9.9
124.783772,9.7,9.7,9.9
125.210297,9.7,9.7,9.9
125.629393,9.7,9.7,9.9
126.067446,9.7,9.7,9.9
126.488587,9.7,9.7,9.8
126.987198,9.7,9.7,9.8
127.457738,9.7,9.7,9.8
127.900562,9.7,9.7,9.8
128.355505,9.7,9.7,9.8
128.815624,9.8,9.7,9.8
129.420314,9.8,9.7,9.8
129.876543,9.7,9.7,9.8
130.362187,9.7,9.7,9.9
130.822558,9.7,9.7,9.8
131.359681,9.7,9.7,9.8
131.842217,9.7,9.7,9.8
132.309484,9.7,9.7,9.8
132.804935,9.8,9.7,9.8
133.238994,9.7,9.7,9.8
133.728035,9.7,9.7,9.8
134.249479,9.7,9.7,9.9
134.722163,9.6,9.6,9.9
135.239394,9.9,9.7,9.8
135.674595,9.8,9.7,9.8
136.133249,9.7,9.7,9.8
136.635804,9.7,9.7,9.8
137.119605,9.7,9.7,9.8
137.617840,9.7,9.7,9.8
138.128794,9.7,9.7,9.8
138.594125,9.7,9.7,9.8
139.055524,9.7,9.7,9.8
139.517413,9.7,9.7,9.8
139.979256,9.7,9.7,9.8
140.481991,9.7,9.7,9.8
140.971684,9.7,9.7,9.8
141.428672,9.7,9.7,9.8
141.868903,9.7,9.7,9.8
142.358540,9.7,9.7,9.8
142.844624,9.7,9.7,9.8
143.302002,9.7,9.7,9.8
143.762678,9.8,9.7,9.8
144.228408,9.7,9.7,9.8
144.714235,9.7,9.7,9.8
145.193792,9.7,9.7,9.8
145.650906,9.7,9.7,9.8
146.119742,9.7,9.7,9.8
146.589013,9.7,9.7,9.8
147.093200,9.7,9.7,9.8
147.560521,9.7,9.7,9.8
148.037371,9.7,9.7,9.8
148.524643,9.7,9.7,9.8
149.028766,9.7,9.7,9.8
149.496857,9.7,9.7,9.8
149.994265,9.7,9.7,9.8
150.501472,9.7,9.7,9.8
151.019104,9.8,9.7,9.8
151.531203,9.7,9.7,9.8
152.090019,9.7,9.7,9.8
152.576078,9.7,9.7,9.8
153.130266,9.7,9.7,9.8
153.643119,9.7,9.7,9.8
154.141971,9.7,9.7,9.8
154.634207,9.7,9.7,9.8
155.128880,9.7,9.7,9.8
155.624945,9.8,9.7,9.8
156.128446,9.7,9.7,9.8
156.621333,9.8,9.7,9.8
157.098491,9.7,9.7,9.8
157.584643,9.7,9.7,9.8
158.093999,9.7,9.7,9.8
158.594883,9.7,9.7,9.8
159.145823,9.7,9.7,9.8
159.645146,9.7,9.7,9.8
160.159898,9.7,9.7,9.8
160.670022,9.4,9.5,9.7
161.254507,9.8,9.7,9.9
161.806562,9.8,9.7,9.9
162.460598,9.8,9.7,9.8
163.147424,9.7,9.7,9.8
163.801795,9.7,9.7,9.8
164.324697,9.7,9.7,9.8
164.898573,9.7,9.7,9.8
165.450683,9.7,9.7,9.8
165.958307,9.7,9.7,9.8
166.515029,9.8,9.7,9.8
167.137356,9.7,9.7,9.8
167.671488,9.7,9.7,9.8
168.318955,9.7,9.7,9.8
168.914670,9.7,9.7,9.8
169.585740,9.7,9.7,9.8
170.158048,9.7,9.7,9.8
170.671038,9.7,9.7,9.8
171.281720,9.8,9.7,9.8
171.899655,9.7,9.7,9.8
172.547719,9.7,9.7,9.8
173.069187,9.8,9.7,9.8
173.576306,9.7,9.7,9.8
174.094952,9.7,9.7,9.9
174.644572,9.7,9.7,9.8
175.168352,9.8,9.7,9.8
175.678789,9.7,9.7,9.8
