time_s,A,B,C
52.553291,9.8,9.7,9.9
52.864405,9.8,9.7,9.9
53.171453,9.8,9.7,9.8
53.463001,9.8,9.7,9.9
53.761070,9.8,9.7,9.8
54.043275,9.7,9.7,9.9
54.348400,9.8,9.7,9.8
54.642639,9.8,9.8,9.9
54.917442,9.7,9.7,9.9
55.228981,9.8,9.7,9.9
55.567026,9.8,9.7,9.9
55.852236,9.8,9.7,9.9
56.146583,9.8,9.7,9.9
56.435746,9.8,9.7,9.8
56.822964,9.8,9.7,9.9
57.136945,9.8,9.7,9.9
57.419195,9.7,9.7,9.9
57.692642,9.8,9.7,9.9
58.035918,9.8,9.7,9.9
58.314579,9.8,9.8,9.9
58.594752,9.8,9.7,9.8
58.871766,9.7,9.7,9.9
59.199575,9.8,9.7,9.9
59.493319,9.8,9.7,9.9
59.786793,9.8,9.7,9.8
60.077758,9.7,9.7,9.9
60.403687,9.7,9.7,9.9
60.683283,9.7,9.8,9.9
60.957226,9.8,9.7,9.9
61.237335,9.8,9.7,9.9
61.622542,9.8,9.7,9.9
61.913764,9.8,9.7,9.9
62.195139,9.8,9.7,9.9
62.475705,9.8,9.7,9.9
62.802244,9.8,9.7,9.9
63.073864,9.7,9.7,9.9
63.363705,9.8,9.7,9.9
63.635968,9.7,9.7,9.9
63.972059,9.7,9.7,9.8
64.270039,9.8,9.7,9.9
64.562806,9.8,9.7,9.9
64.840919,9.8,9.7,9.8
65.158522,9.8,9.7,9.8
65.443673,9.8,9.7,9.9
65.719523,9.8,9.7,9.9
65.998054,9.8,9.7,9.9
66.320326,9.7,9.7,9.9
66.607899,9.8,9.7,9.9
66.883231,9.8,9.7,9.8
67.169090,9.8,9.8,9.9
67.490625,9.8,9.7,9.9
67.765390,9.8,9.7,9.9
68.042814,9.8,9.7,9.9
68.333339,9.8,9.7,9.8
68.655235,9.8,9.7,9.9
68.946996,9.7,9.7,9.9
69.234133,9.8,9.7,9.8
69.537285,9.7,9.7,9.9
69.880609,9.8,9.7,9.9
70.195861,9.7,9.7,9.9
70.505491,9.8,9.7,9.9
70.791641,9.8,9.7,9.9
71.123474,9.7,9.7,9.9
71.406785,9.8,9.7,9.9
71.702057,9.7,9.7,9.9
72.173510,9.8,9.7,9.8
72.794182,9.8,9.7,9.9
73.384609,9.8,9.7,9.9
74.075761,9.7,9.7,9.9
74.703245,9.8,9.7,9.9
75.334246,9.8,9.7,9.9
75.955170,9.8,9.7,9.9
76.630158,9.7,9.7,9.9
77.200763,9.7,9.7,9.9
77.876340,9.8,9.7,9.9
78.445169,9.7,9.7,9.9
79.177362,9.8,9.7,9.9
79.803500,9.7,9.8,9.9
80.489258,9.8,9.7,9.8
81.071122,9.8,9.8,9.8
81.756864,9.8,9.7,9.8
82.341155,9.8,9.7,9.9
83.039458,9.7,9.7,9.9
83.704249,9.7,9.7,9.9
84.535934,9.7,9.7,9.9
85.187712,9.8,9.7,9.9
85.860980,9.8,9.7,9.9
86.478712,9.8,9.7,9.9
87.164179,9.8,9.8,9.9
87.718687,9.8,9.8,9.9
88.435642,9.8,9.8,9.9
89.137848,9.8,9.7,9.9
89.856559,9.8,9.7,9.9
90.478815,9.8,9.7,9.9
91.182638,9.8,9.7,9.9
91.815328,9.8,9.7,9.9
92.516245,9.7,9.7,9.9
93.098211,9.8,9.7,9.8
93.796766,9.7,9.7,9.9
94.388250,9.8,9.7,9.8
95.079214,9.8,9.7,9.8
95.744798,9.8,9.7,9.9
96.511645,9.8,9.7,9.9
97.105806,9.8,9.7,9.9
97.812493,9.8,9.7,9.8
98.397397,9.8,9.7,9.9
99.082632,9.8,9.7,9.9
99.688146,9.7,9.7,9.9
100.428929,9.8,9.7,9.8
101.056120,9.8,9.7,9.9
101.868388,9.8,9.7,9.9
102.553144,9.7,9.7,9.8
103.282661,9.8,9.7,9.9
103.839929,9.8,9.8,9.9
104.517544,9.8,9.7,9.8
105.125601,9.7,9.7,9.8
105.863533,9.8,9.7,9.9
106.466374,9.7,9.7,9.9
107.124370,9.7,9.7,9.9
107.725350,9.8,9.8,9.9
108.431840,9.8,9.7,9.9
109.076884,9.7,9.7,9.9
109.752519,9.8,9.7,9.9
110.298419,9.8,9.7,9.8
110.990497,9.7,9.7,9.9
111.588457,9.8,9.7,9.9
112.247168,9.7,9.8,9.9
112.842066,9.8,9.7,9.9
113.515437,9.8,9.7,9.8
114.071363,9.7,9.7,9.9
114.752218,9.8,9.7,9.9
115.319947,9.7,9.7,9.8
115.979482,9.8,9.7,9.9
116.614400,9.8,9.7,9.9
117.323487,9.8,9.7,9.9
117.900751,9.8,9.7,9.9
118.628226,9.7,9.8,9.9
119.300966,9.8,9.7,9.9
119.773414,9.8,9.7,9.9
120.068363,9.8,9.7,9.9
120.355079,9.7,9.8,9.8
120.745024,9.7,9.7,9.9
121.039850,9.7,9.7,9.9
121.332270,9.8,9.8,9.8
121.638194,9.8,9.7,9.9
122.012019,9.8,9.7,9.9
122.308784,9.7,9.7,9.9
122.604184,9.8,9.7,9.9
122.903222,9.8,9.7,9.9
123.353954,9.8,9.7,9.9
123.654741,9.8,9.8,9.9
123.947618,9.7,9.7,9.9
124.226228,9.8,9.7,9.9
124.642839,9.8,9.7,9.9
124.930308,9.7,9.8,9.9
125.229444,9.7,9.7,9.9
125.712761,9.7,9.8,9.9
126.000667,9.8,9.7,9.9
126.329179,9.8,9.7,9.9
126.732029,9.7,9.8,9.9
127.046225,9.8,9.8,9.8
127.338403,9.8,9.7,9.9
127.768053,9.7,9.7,9.8
128.072082,9.8,9.7,9.8
128.367600,9.8,9.7,9.8
128.855352,9.7,9.7,9.9
129.186094,9.7,9.7,9.9
129.514383,9.8,9.7,9.9
129.966161,9.7,9.7,9.9
130.305884,9.8,9.8,9.9
130.667461,9.8,9.7,9.9
131.098175,9.8,9.7,9.9
131.399466,9.8,9.8,9.8
131.717596,9.8,9.7,9.9
132.110324,9.7,9.7,9.8
132.444018,9.7,9.7,9.9
132.756567,9.8,9.7,9.9
133.160869,9.8,9.8,9.9
133.471228,9.8,9.7,9.9
133.783583,9.8,9.7,9.8
134.200457,9.8,9.7,9.9
134.546022,9.8,9.7,9.8
134.905261,9.8,9.7,9.9
135.360818,9.8,9.7,9.9
135.694980,9.7,9.7,9.9
135.982838,9.8,9.8,9.9
136.375721,9.8,9.7,9.8
136.679769,9.8,9.7,9.9
136.968425,9.8,9.7,9.9
137.249412,9.8,9.7,9.9
137.710526,9.8,9.7,9.9
137.991941,9.8,9.7,9.9
138.274545,9.7,9.7,9.9
138.554800,9.8,9.7,9.9
138.936608,9.8,9.8,9.9
139.229861,9.8,9.7,9.9
139.528189,9.8,9.8,9.8
139.804703,9.8,9.7,9.9
140.185627,9.8,9.7,9.9
140.483555,9.8,9.8,9.8
140.777012,9.8,9.7,9.9
141.059142,9.8,9.7,9.9
141.472278,9.8,9.7,9.8
141.770942,9.8,9.8,9.9
142.084581,9.7,9.7,9.9
142.495380,9.7,9.7,9.8
142.793494,9.8,9.7,9.8
143.076318,9.8,9.7,9.9
143.368911,9.7,9.7,9.9
143.780977,9.7,9.8,9.8
144.071801,9.8,9.7,9.9
144.389388,9.7,9.7,9.8
144.791945,9.8,9.8,9.8
145.098491,9.8,9.8,9.8
145.379249,9.8,9.7,9.9
145.668077,9.8,9.7,9.9
146.055740,9.8,9.7,9.9
146.343511,9.8,9.7,9.8
146.640122,7.6,9.3,10.2
146.917257,9.8,8.8,10.1
147.286687,8.7,9.3,9.9
147.600386,10.1,11.1,9.4
147.879917,10.1,10.6,8.7
148.187392,9.3,8.2,11.6
148.594354,10.9,8.0,10.7
148.872502,10.4,10.6,10.5
149.164556,9.6,10.0,9.2
149.468579,10.0,10.5,10.1
149.884928,9.8,9.8,9.6
150.184752,9.7,9.8,9.8
150.484341,9.9,9.7,10.0
150.878041,9.7,9.8,9.7
151.157935,9.7,9.6,9.8
151.454480,9.8,9.7,10.0
151.751953,9.8,9.7,9.9
152.137547,9.8,9.7,10.0
152.421430,9.8,9.8,9.9
152.769042,9.8,9.8,9.8
153.211637,9.8,9.8,10.0
153.589762,9.8,9.7,9.9
153.904093,9.8,9.8,9.8
154.304214,9.8,9.7,9.9
154.631660,9.8,9.7,9.9
154.961406,9.8,9.7,9.8
155.364270,9.8,9.8,9.8
155.672361,9.8,9.7,9.9
155.949189,9.8,9.7,9.9
156.223120,9.8,9.7,9.9
156.655188,9.8,9.8,9.8
157.037929,9.8,9.7,9.8
157.345855,9.8,9.7,9.9
157.839834,9.7,9.7,9.9
158.161825,9.8,9.7,9.8
158.461937,9.8,9.7,9.9
158.852448,9.7,9.7,9.9
159.200359,9.8,9.7,9.9
159.523231,9.8,9.7,9.9
159.899762,9.8,9.7,9.9
160.203829,9.8,9.7,9.8
160.513239,9.8,9.7,9.9
160.814645,9.8,9.7,9.8
161.198732,9.8,9.7,9.9
161.485788,9.8,9.7,9.9
161.789095,9.8,9.7,9.9
162.083649,9.8,9.7,9.9
162.461641,9.8,9.7,9.9
162.726534,9.8,9.7,9.9
163.024356,9.8,9.7,9.8
163.301384,9.8,9.7,9.9
163.701122,9.8,9.7,9.9
163.998745,9.8,9.7,9.9
164.279762,9.8,9.7,9.9
164.578365,9.8,9.7,9.9
164.930510,9.8,9.7,9.9
165.227120,9.8,9.7,9.8
165.544571,9.8,9.7,9.9
165.842801,9.8,9.7,9.8
166.231706,9.8,9.7,9.9
166.570396,9.7,9.7,9.9
166.867844,9.8,9.7,9.8
167.264285,9.8,9.7,9.9
167.736504,9.8,9.7,9.9
168.041718,9.8,9.7,9.9
168.491187,9.8,9.7,9.9
168.829701,9.8,9.8,9.9
169.156832,9.8,9.7,9.9
169.589522,9.8,9.8,9.8
169.914178,9.8,9.7,9.9
170.206975,9.8,9.7,9.9
170.696225,9.8,9.7,9.8
170.995614,9.7,9.7,9.8
171.332021,9.8,9.8,9.9
171.735147,9.7,9.7,9.9
172.038151,9.8,9.7,9.9
172.334364,9.8,9.7,9.9
172.628390,9.8,9.7,9.9
173.024794,9.8,9.7,9.9
173.312002,9.8,9.8,9.9
173.603382,9.8,9.7,9.9
173.901319,9.8,9.7,9.9
174.301047,9.7,9.7,9.9
174.598191,9.8,9.7,9.8
174.888818,9.8,9.7,9.9
175.182963,9.8,9.8,9.9
175.575768,9.8,9.7,9.9
175.851926,9.8,9.7,9.9
176.150888,9.8,9.7,9.9
176.458497,9.8,9.7,9.9
176.832671,9.8,9.7,9.9
177.122118,9.8,9.8,9.9
177.394114,9.8,9.7,9.9
177.683142,9.8,9.7,9.9
178.061372,9.8,9.8,9.9
178.341195,9.8,9.7,9.9
178.623002,9.8,9.7,9.9
178.901531,9.8,9.7,9.9
179.283826,9.8,9.7,9.9
179.556021,9.8,9.7,9.9
179.828050,9.8,9.7,9.8
180.140201,9.8,9.8,9.9
180.526198,9.7,9.7,9.9
180.830374,9.8,9.7,9.8
181.137140,9.8,9.7,9.9
181.412733,9.7,9.7,9.8
181.785306,9.7,9.7,9.9
182.078915,9.8,9.7,9.8
182.356633,9.8,9.8,9.9
182.640383,9.8,9.8,9.8
183.021921,9.8,9.7,9.9
183.295673,9.8,9.7,9.9
183.606479,9.8,9.7,9.9
183.906789,9.8,9.7,9.9
184.265578,9.8,9.7,9.9
184.590438,9.8,9.7,9.9
184.881116,9.7,9.7,9.9
185.177080,9.8,9.8,9.8
185.556737,9.8,9.7,9.9
185.849407,9.8,9.7,9.9
186.163271,9.8,9.7,9.8
186.453462,9.8,9.7,9.8
186.834538,9.8,9.7,9.9
187.136187,9.8,9.8,9.9
187.423620,9.8,9.7,9.9
187.718415,9.8,9.8,9.9
188.075290,9.7,9.7,9.9
188.376268,9.8,9.8,9.9
188.685124,9.8,9.7,9.9
188.998214,9.8,9.7,9.8
189.376202,9.7,9.7,9.8
189.679963,9.8,9.7,9.9
189.986541,9.8,9.8,9.9
190.266621,9.7,9.8,9.9
190.667238,9.8,9.8,9.9
190.972609,9.8,9.7,9.9
191.312511,9.8,9.8,9.9
191.727125,9.7,9.7,9.8
192.037274,9.8,9.7,9.9
192.348523,9.8,9.8,9.9
192.771968,9.8,9.8,9.9
193.078432,9.7,9.7,9.9
193.384638,9.8,9.7,9.9
193.786236,9.8,9.7,9.9
194.075874,9.8,9.7,9.9
194.370814,9.8,9.7,9.9
194.664062,9.8,9.7,9.9
195.066339,9.8,9.7,9.9
195.355611,9.8,9.8,9.8
195.680490,9.8,9.8,9.9
196.054526,9.8,9.7,9.9
196.357963,9.8,9.8,9.9
196.669391,9.8,9.8,9.9
196.957730,9.8,9.7,9.9
197.345053,9.8,9.8,9.9
197.639263,9.8,9.7,9.9
197.932812,9.8,9.8,9.9
198.221132,9.8,9.8,9.9
198.632726,9.8,9.7,9.9
198.917581,9.8,9.7,9.9
199.206175,9.8,9.7,9.9
199.548748,9.8,9.7,9.9
199.918347,9.8,9.7,9.9
200.202664,9.8,9.7,9.9
200.482693,9.8,9.7,9.9
200.769314,9.8,9.8,9.9
201.167584,9.8,9.7,9.9
201.465298,9.8,9.7,9.9
201.772512,9.7,9.8,9.9
202.156809,9.7,9.7,9.8
202.434150,9.7,9.7,9.9
202.743564,9.7,9.7,9.9
203.040630,9.8,9.7,9.9
203.459235,9.8,9.8,9.8
203.765313,9.8,9.8,9.9
204.043101,9.7,9.7,9.9
204.343489,9.7,9.8,9.9
204.726955,9.7,9.7,9.9
205.044710,9.8,9.7,9.9
205.376478,9.7,9.7,9.9
205.806842,9.7,9.7,9.9
206.105836,9.8,9.7,9.8
206.399688,9.8,9.8,9.9
206.819922,9.7,9.8,9.9
207.141112,9.8,9.7,9.9
207.433575,9.8,9.8,9.9
207.813419,9.8,9.8,9.9
208.111126,9.7,9.7,9.8
208.398686,9.8,9.8,9.9
208.702806,9.8,9.8,9.9
209.098808,9.8,9.7,9.9
209.403200,9.7,9.7,8.5
209.698393,10.4,9.9,10.6
209.999774,11.4,9.4,8.8
210.373755,9.2,10.4,8.7
210.675815,10.9,10.3,10.5
210.955606,9.2,13.7,10.4
211.222471,9.2,9.5,9.7
211.631440,10.3,10.4,11.1
211.898138,9.5,9.3,10.8
212.177186,9.3,10.5,9.9
212.447697,9.5,10.4,8.2
212.851847,9.8,10.1,10.3
213.133256,7.1,9.8,11.0
213.421066,9.8,9.4,9.4
213.709531,9.6,9.3,10.3
214.103981,10.0,9.7,10.0
214.397325,9.7,9.9,9.8
214.677942,9.8,9.6,9.9
214.961621,9.7,9.8,9.8
215.329053,9.8,9.7,9.8
215.614385,9.7,9.7,9.8
215.889437,9.8,9.7,9.9
216.176129,9.8,9.8,9.9
216.548503,9.8,9.7,9.9
216.816019,9.8,9.8,9.9
217.109429,9.8,9.8,9.9
217.406472,9.8,9.8,9.8
217.804611,9.8,9.7,9.9
218.084455,9.8,9.8,9.9
218.363652,9.8,9.7,9.9
218.673586,9.8,9.7,9.9
219.065120,9.8,9.7,9.9
219.344727,9.8,9.7,9.8
219.658719,9.8,9.7,9.8
219.935677,9.8,9.7,9.9
220.330402,9.7,9.7,9.9
220.660736,9.8,9.7,9.9
220.968652,9.8,9.7,9.8
221.356287,9.8,9.7,9.9
221.628749,9.8,9.7,9.9
221.909388,9.8,9.7,9.9
222.199625,9.8,9.7,9.9
222.599393,9.8,9.7,9.9
222.875185,9.8,9.7,9.9
223.139769,9.8,9.7,9.9
223.417474,9.8,9.7,9.9
223.809435,9.8,9.7,9.9
224.111974,9.8,9.7,9.9
224.415127,9.8,9.7,9.8
224.828156,9.8,9.7,9.8
225.115224,9.8,9.7,9.9
225.400212,9.8,9.7,9.8
225.701371,9.8,9.7,9.9
226.093090,9.8,9.8,9.9
226.382943,9.7,9.8,9.9
226.697911,9.7,9.7,9.9
226.977675,9.8,9.7,9.9
227.367131,9.8,9.7,9.9
227.647405,9.8,9.7,9.9
227.919980,9.7,9.8,9.9
228.205615,9.8,9.7,9.8
228.669713,9.8,9.7,9.9
228.929914,9.8,9.8,9.9
229.213611,9.8,9.7,9.9
229.527193,9.7,9.7,9.9
229.908537,9.8,9.8,9.9
230.205678,9.8,9.8,9.9
230.489325,9.8,9.7,9.9
230.762241,9.8,9.7,9.9
231.167719,9.8,9.7,9.9
231.453849,9.8,9.7,9.9
231.744688,9.8,9.7,9.9
232.025767,9.8,9.7,9.9
232.418626,9.8,9.7,9.9
232.733918,9.8,9.8,9.8
233.012882,9.7,9.7,9.8
233.323594,9.8,9.8,9.9
233.743039,9.7,9.7,9.9
234.026627,9.8,9.7,9.9
234.329368,9.8,9.7,9.8
234.615073,9.8,9.7,9.9
235.044453,9.8,9.7,9.9
235.322468,9.8,9.7,9.9
235.628147,9.8,9.7,9.8
235.900857,9.8,9.8,9.9
236.272622,9.8,9.7,9.9
236.572693,9.8,9.7,9.9
236.842655,9.8,9.8,9.9
237.123075,9.8,9.7,9.9
237.488052,9.8,9.7,9.9
237.763464,9.8,9.7,9.8
238.054638,9.8,9.8,9.9
238.322479,9.8,9.7,9.9
238.708192,9.8,9.7,9.9
238.994010,9.8,9.7,9.9
239.274907,9.8,9.8,9.8
239.580541,9.7,9.7,9.9
239.946438,9.8,9.8,9.9
240.245951,9.7,9.7,9.9
240.586613,9.8,9.7,9.9
240.982726,9.8,9.7,9.9
241.258276,9.8,9.8,9.9
241.560435,9.8,9.7,9.9
241.840944,9.8,9.7,9.9
242.240944,9.8,9.7,9.9
242.557879,9.7,9.7,9.9
242.819411,9.8,9.7,9.9
243.112891,9.8,9.7,9.9
243.497161,9.8,9.7,9.9
243.750368,9.8,9.8,9.9
244.068895,9.8,9.7,9.9
244.354214,9.8,9.8,9.9
244.785757,9.7,9.8,9.9
245.068353,9.8,9.8,9.9
245.376585,9.8,9.7,9.8
245.783782,9.7,9.7,9.9
246.089520,9.8,9.8,9.9
246.397839,9.8,9.7,9.9
246.830694,9.8,9.8,9.9
247.134746,9.7,9.8,9.8
247.443482,9.8,9.7,9.9
247.840949,9.8,9.8,9.9
248.165825,9.8,9.7,9.9
248.457984,9.8,9.7,9.8
248.867604,9.7,9.8,9.8
249.161645,9.8,9.7,9.9
249.472789,9.8,9.8,9.9
249.783643,9.7,9.7,9.9
250.187980,9.8,9.7,9.9
250.491066,9.8,9.7,9.9
250.786744,9.8,9.7,9.9
251.169464,9.8,9.8,9.9
251.480196,9.8,9.7,9.8
251.793990,9.8,9.8,9.9
252.263372,9.8,9.7,9.9
253.143377,9.7,9.7,9.9
253.900112,9.8,9.8,9.8
254.188018,9.8,9.8,9.9
254.917426,9.8,9.8,9.9
255.210010,9.8,9.8,9.9
255.989598,9.8,9.8,9.9
256.286407,9.8,9.8,9.8
257.018472,9.8,9.7,9.9
257.310766,9.8,9.8,9.8
258.043176,9.8,9.7,9.9
258.328922,9.8,9.7,9.9
259.050876,9.8,9.8,9.9
259.383404,9.8,9.7,9.9
260.081422,9.8,9.8,9.9
260.374062,9.8,9.8,9.9
260.686892,9.8,9.7,9.9
261.395064,9.8,9.8,9.9
261.716229,9.8,9.7,9.8
262.459699,9.8,9.8,9.9
262.793791,9.8,9.8,9.9
263.517751,9.8,9.8,9.9
263.802193,9.8,9.8,9.9
264.542432,9.7,9.7,9.9
264.845941,9.7,9.8,9.8
265.627088,9.8,9.7,9.9
265.902393,9.8,9.8,9.9
266.662321,9.7,9.8,9.9
266.970942,9.7,9.8,9.9
267.724699,9.8,9.7,9.9
268.007102,9.8,9.7,9.9
268.743746,9.8,9.8,9.8
269.044117,9.8,9.7,9.9
269.816494,9.8,9.7,9.9
270.108416,9.8,9.7,9.9
270.820829,9.8,9.7,9.9
271.111561,9.8,9.8,9.8
271.853182,9.8,9.7,9.8
272.143993,9.8,9.8,9.9
272.867901,9.8,9.8,9.9
273.179655,9.8,9.7,9.9
