time_s,A,B,C
24.226180,9.7,9.6,9.9
24.474034,9.8,9.7,9.9
24.736682,9.7,9.7,9.8
25.001385,9.7,9.7,9.8
25.331602,9.8,9.7,9.8
25.583149,9.7,9.7,9.8
25.845918,9.8,9.7,9.8
26.107346,9.5,9.5,9.9
26.450985,9.7,9.7,9.8
26.716107,9.7,9.7,9.8
26.994561,9.7,9.7,9.8
27.261473,9.8,9.7,9.8
27.591388,9.7,9.7,10.0
27.859314,9.7,9.7,9.8
28.121627,9.7,9.7,9.8
28.392575,9.7,9.7,9.8
28.733385,9.7,9.7,9.8
29.001420,9.8,9.7,9.8
29.282650,10.7,10.2,9.4
29.563915,9.9,9.8,9.9
29.904788,9.7,9.6,9.8
30.173726,9.7,9.7,9.8
30.444439,9.9,9.8,9.7
30.711726,9.8,9.7,10.1
31.080375,9.8,9.7,9.8
31.365691,10.0,9.8,9.9
31.627340,9.6,9.5,9.6
31.931036,9.3,9.5,10.0
32.270283,9.8,9.9,9.7
32.536307,9.7,9.7,9.8
32.824170,9.6,9.5,9.7
33.094468,9.8,9.7,9.9
33.453241,10.0,9.8,9.8
33.737367,9.3,9.4,9.7
34.018097,10.3,10.0,10.1
34.370739,10.1,10.0,9.9
34.666277,9.7,8.9,10.0
34.941561,9.6,9.6,10.0
35.221032,9.8,9.8,9.9
35.573365,9.6,9.6,9.8
35.857855,9.8,9.7,9.8
36.143301,10.0,9.8,10.1
36.495320,9.8,9.7,10.1
36.786774,9.8,9.8,9.8
37.059637,9.7,9.3,9.9
37.346341,9.7,9.7,10.1
37.699368,10.2,10.1,10.1
38.023716,9.9,10.0,9.7
38.298814,9.9,9.8,9.9
38.659523,9.7,9.6,9.7
38.944024,9.7,9.7,9.8
39.224893,9.7,9.7,9.8
39.435027,9.8,9.7,9.8
39.781192,9.7,9.7,9.8
40.065438,9.7,9.7,9.8
40.347286,9.8,9.7,9.8
40.736687,9.7,9.7,9.8
41.027873,9.8,9.7,9.8
41.235221,9.8,9.7,9.8
41.529901,9.7,9.7,9.8
41.884141,9.7,9.7,9.8
42.101764,9.8,9.7,9.8
42.394159,9.7,9.7,9.8
42.643837,9.7,9.7,9.8
42.884872,9.7,9.7,9.8
43.109420,9.7,9.7,9.8
43.318237,9.8,9.7,9.8
43.545950,9.7,9.7,9.8
43.793587,9.7,9.7,9.8
44.014722,9.7,9.7,9.8
44.244461,9.8,9.7,9.8
44.465642,9.8,9.7,9.8
44.693729,9.7,9.7,9.8
44.914172,9.7,9.7,9.8
45.147825,9.7,9.7,9.8
45.368442,9.7,9.7,9.8
45.595842,9.7,9.7,9.8
45.820580,9.7,9.7,9.8
46.056815,9.8,9.7,9.8
46.289619,9.7,9.7,9.8
46.530085,9.7,9.7,9.8
46.757425,9.7,9.7,9.8
46.986106,9.7,9.7,9.8
47.211997,9.7,9.7,9.8
47.435314,9.7,9.7,9.8
47.662940,9.7,9.7,9.8
47.890118,9.8,9.7,9.8
48.113750,9.7,9.7,9.8
48.347567,9.7,9.7,9.8
48.586767,9.8,9.7,9.8
48.838679,9.7,9.7,9.8
49.075859,9.8,9.7,9.8
49.318526,9.7,9.7,9.8
49.578275,9.7,9.7,9.8
49.808659,9.7,9.7,9.8
50.055068,9.7,9.7,9.8
50.296930,9.7,9.7,9.8
50.544539,9.8,9.7,9.8
50.788448,9.7,9.7,9.8
51.024511,9.7,9.7,9.8
51.276609,9.8,9.7,10.4
51.514355,9.8,9.7,10.0
51.762969,9.8,9.7,9.8
52.008474,9.7,9.7,9.8
52.255764,9.7,9.7,9.8
52.497528,9.7,9.7,9.8
52.750819,9.7,9.7,9.8
53.010821,9.7,9.7,9.8
53.247760,9.7,9.7,9.9
53.503370,9.7,9.7,9.8
53.773692,9.8,9.7,9.8
54.034728,9.7,9.7,9.8
54.306607,9.7,9.7,9.8
54.577248,9.7,9.7,9.8
54.882032,9.8,9.7,9.8
55.140173,9.7,9.7,9.8
55.610963,9.8,9.7,9.8
55.950726,9.8,9.7,9.8
56.230102,9.7,9.7,9.8
56.534703,9.7,9.7,9.8
56.809657,9.8,9.7,9.8
57.145326,9.8,9.7,9.8
57.471342,9.8,9.7,9.8
57.858749,9.7,9.7,9.9
58.141982,9.7,9.7,9.8
58.434230,9.7,9.7,9.8
58.727049,9.8,9.7,9.8
59.081252,9.7,9.7,9.8
59.376960,9.7,9.7,9.8
59.706699,9.7,9.7,9.8
60.072769,9.7,9.7,9.8
60.378966,9.7,9.7,9.8
60.710497,9.7,9.7,9.8
61.039820,9.7,9.7,9.8
61.355175,9.8,9.7,9.8
61.653017,9.7,9.7,9.8
61.967632,9.7,9.7,9.8
62.396252,9.7,9.7,9.8
62.718374,9.7,9.7,9.8
63.018407,9.8,9.7,9.8
63.294944,9.7,9.7,9.8
63.571924,9.7,9.7,9.8
63.853257,9.8,9.7,9.8
64.131376,9.7,9.7,9.8
64.402407,9.8,9.7,9.8
64.727286,9.7,9.7,9.8
65.043141,9.7,9.7,9.8
65.349256,9.7,9.7,9.8
65.679132,9.8,9.7,9.8
66.009998,9.7,9.7,9.8
66.347680,9.7,9.7,9.8
66.727440,9.8,9.7,9.8
67.064235,9.7,9.7,9.8
67.429563,9.8,9.7,9.8
67.730580,9.7,9.7,9.8
68.069930,9.8,9.7,9.8
68.416668,9.7,9.7,9.8
68.726924,9.7,9.7,9.8
69.022355,9.7,9.7,9.8
69.358188,9.7,9.7,9.8
69.665339,9.8,9.7,9.8
69.963482,9.7,9.7,9.8
70.265802,9.7,9.7,9.8
70.568492,9.7,9.7,9.8
70.877102,9.7,9.7,9.8
71.201078,9.8,9.7,9.8
71.545903,9.8,9.7,9.8
71.941522,9.8,9.7,9.8
72.320600,9.7,9.7,9.8
72.694535,9.7,9.7,9.8
73.034735,9.7,9.7,9.8
73.409681,9.7,9.7,9.8
73.711196,9.7,9.7,9.8
74.117749,9.7,9.7,9.8
74.453346,9.8,9.7,9.8
74.775058,9.8,9.7,9.8
75.078871,9.7,9.7,9.8
75.373353,9.7,9.7,9.8
75.668350,9.8,9.7,9.8
75.972119,9.8,9.7,9.8
76.276034,9.7,9.7,9.8
76.635686,9.8,9.7,9.8
77.041109,9.7,9.7,9.8
77.373835,9.7,9.7,9.8
77.716164,9.8,9.7,9.8
78.014047,9.7,9.7,9.8
78.316196,9.8,9.7,9.8
78.649257,9.7,9.7,9.8
78.964137,9.7,9.7,9.8
79.332113,9.8,9.7,9.8
79.685002,9.8,9.7,9.8
80.056198,9.7,9.7,9.8
80.384089,9.7,9.7,9.8
80.735434,9.7,9.7,9.8
81.087203,9.8,9.7,9.8
81.426385,9.8,9.7,9.8
81.746782,9.7,9.7,9.8
82.085001,9.7,9.7,9.8
82.420608,9.8,9.7,9.8
82.767772,9.8,9.7,9.8
83.117991,9.7,9.7,9.8
83.556571,9.7,9.7,9.8
83.912601,9.8,9.7,9.8
84.262891,9.8,9.7,9.8
84.584272,9.8,9.7,9.8
84.966505,9.8,9.7,9.8
85.328032,9.7,9.7,9.8
85.739900,9.7,9.7,9.8
86.162879,9.7,9.7,9.8
86.537442,9.7,9.7,9.8
86.867564,9.7,9.7,9.8
87.209052,9.7,9.7,9.8
87.583467,9.8,9.7,9.8
87.902926,9.7,9.7,9.8
88.225242,9.7,9.7,9.8
88.534943,9.7,9.7,9.8
88.879538,9.8,9.7,9.8
89.216815,9.7,9.7,9.8
89.538545,9.7,9.7,9.8
89.856865,9.7,9.7,9.8
90.204481,9.7,9.7,9.8
90.552119,9.7,9.7,9.8
90.884208,9.7,9.7,9.8
91.244790,9.7,9.7,9.8
91.607028,9.7,9.7,9.8
91.985964,9.7,9.7,9.9
92.366724,9.8,9.7,9.8
92.698535,9.7,9.7,9.8
93.081164,9.7,9.7,9.8
93.430488,9.8,9.7,9.8
93.753457,9.8,9.7,9.8
94.126974,9.8,9.7,9.8
94.529697,9.8,9.7,9.8
94.908739,9.7,9.7,9.8
95.303718,9.8,9.7,9.8
95.701096,9.8,9.7,9.8
96.147905,9.7,9.7,9.8
96.578877,9.8,9.7,9.9
96.983011,9.8,9.7,9.8
97.402763,9.8,9.7,9.8
97.746891,9.7,9.7,9.8
98.086233,9.8,9.7,9.8
98.448393,9.7,9.7,9.8
98.802739,9.7,9.7,9.8
99.205744,9.7,9.7,9.8
99.620370,9.7,9.7,9.8
100.037171,9.7,9.7,9.8
100.411306,9.7,9.7,9.8
100.766626,9.7,9.7,9.8
101.259730,9.8,9.7,9.8
101.666768,9.7,9.7,9.8
102.055202,9.7,9.7,9.8
102.468782,9.7,9.7,9.8
102.856404,9.8,9.7,9.8
103.268799,9.7,9.7,9.8
103.640534,9.8,9.7,9.8
104.026282,9.7,9.7,9.8
104.394607,9.8,9.7,9.8
104.767957,9.8,9.7,9.8
105.156702,9.7,9.7,9.8
105.531766,9.7,9.7,9.8
105.886454,9.8,9.7,9.8
106.243551,9.8,9.7,9.8
106.584591,9.7,9.7,9.8
106.971224,9.8,9.7,9.8
107.334101,9.8,9.7,9.8
107.738853,9.7,9.7,9.8
108.104425,9.7,9.7,9.8
108.514229,9.7,9.7,9.8
108.908999,9.8,9.7,9.8
109.299171,9.7,9.7,9.8
109.690077,9.7,9.7,9.8
110.108841,9.7,9.7,9.8
110.591760,9.7,9.7,9.8
111.046653,9.8,9.7,9.8
111.434517,9.8,9.7,9.8
111.856238,9.7,9.7,9.8
112.304929,9.7,9.7,9.8
112.788453,9.7,9.7,9.8
113.171660,9.8,9.7,9.8
113.600279,9.7,9.7,9.8
114.024977,9.8,9.7,9.8
114.540372,9.7,9.7,9.8
114.914741,9.7,9.7,9.8
115.309067,9.7,9.7,9.8
115.683707,9.8,9.7,9.8
116.046960,9.7,9.7,9.8
116.416239,9.7,9.7,9.8
116.793538,9.8,9.7,9.8
117.155402,9.7,9.5,10.7
117.522505,9.7,9.9,9.7
117.892543,10.2,10.3,9.8
118.271703,9.8,9.7,9.9
118.653732,9.7,9.7,9.8
119.047758,9.7,9.7,9.8
119.430111,9.7,9.7,9.8
119.820141,9.7,9.7,9.8
120.185878,9.7,9.7,9.8
120.553582,9.7,9.7,9.8
120.958343,9.8,9.7,9.9
121.382946,9.7,9.7,9.8
121.787000,9.7,9.7,9.8
122.167153,9.7,9.7,9.8
122.547802,9.7,9.7,9.8
122.923612,9.8,9.7,9.8
123.322611,9.8,9.7,9.8
123.692238,9.8,9.7,9.8
124.069213,9.7,9.7,9.8
124.449029,9.7,9.7,9.8
124.820223,9.7,9.7,9.8
125.194147,9.8,9.7,9.8
125.581104,9.8,9.7,9.8
125.968730,9.7,9.7,9.8
126.338263,9.7,9.7,9.8
126.716721,9.8,9.7,9.8
127.125003,9.7,9.7,9.8
127.512623,9.8,9.7,9.8
127.917024,9.7,9.6,9.8
128.297188,9.8,9.7,9.8
128.692560,9.7,9.7,9.8
129.140679,9.8,9.7,9.8
129.539291,9.8,9.7,9.8
130.035867,9.7,9.7,9.8
130.476741,9.8,9.7,9.8
130.954285,9.7,9.7,9.8
131.522064,9.7,9.7,9.8
131.969258,9.7,9.7,9.9
132.438350,9.5,9.7,9.9
132.864877,9.7,9.7,9.8
133.263779,9.8,9.7,9.9
133.671767,9.8,9.7,9.9
134.089647,9.7,9.7,9.9
134.546421,9.7,9.7,9.8
134.959669,9.7,9.7,9.9
135.392433,9.7,9.7,9.9
135.810091,9.7,9.7,9.9
136.232456,9.7,9.7,9.9
136.651146,9.7,9.7,9.9
137.068920,9.7,9.7,9.9
137.478873,9.7,9.7,9.9
137.882915,9.7,9.7,9.8
138.334371,9.7,9.7,9.9
138.798241,9.7,9.7,9.8
139.251199,9.7,9.7,9.9
139.679843,9.7,9.7,9.8
140.101559,9.8,9.7,9.9
140.515280,9.7,9.7,9.9
140.945991,9.7,9.7,9.9
141.375944,9.7,9.7,9.9
141.785029,9.7,9.7,9.8
142.203262,9.8,9.7,9.9
142.624371,9.7,9.6,9.9
143.084802,9.7,9.7,9.8
143.500146,9.7,9.7,9.9
143.999712,9.7,9.7,9.8
144.450961,9.7,9.7,9.9
144.890094,9.7,9.7,9.9
145.397282,9.7,9.7,9.9
145.838637,9.7,9.7,9.8
146.537921,9.7,9.7,9.9
147.167641,9.7,9.7,9.8
147.716279,9.7,9.7,9.8
148.255670,9.7,9.7,9.9
148.727453,9.7,9.7,9.9
149.230606,9.7,9.7,9.8
149.723135,9.7,9.7,9.9
150.260369,9.7,9.7,9.9
150.826048,9.7,9.7,9.8
151.620957,9.7,9.7,9.9
152.383325,9.7,9.7,9.9
153.279659,9.7,9.7,9.9
154.044240,9.7,9.7,9.9
154.690547,9.7,9.7,9.9
155.277814,9.8,9.7,9.9
155.842685,9.7,9.7,9.9
156.291454,9.7,9.7,9.9
156.753639,9.8,9.7,9.9
157.211808,9.7,9.7,9.9
157.695357,9.7,9.7,9.9
158.147410,9.7,9.7,9.8
158.643587,9.8,9.7,9.9
159.139323,9.7,9.7,9.9
159.590461,9.7,9.7,9.9
160.047665,9.8,9.7,9.8
160.479812,9.7,9.7,9.9
160.969788,9.7,9.7,9.9
161.400348,9.8,9.7,9.8
161.831743,9.7,9.7,9.9
162.282130,9.7,9.7,9.8
162.743755,9.7,9.7,9.9
163.248990,9.8,9.7,9.9
163.729250,9.7,9.7,9.9
164.172055,9.7,9.7,9.9
164.616017,9.7,9.7,9.9
165.145605,9.7,9.7,9.9
165.592007,9.7,9.7,9.9
166.056907,9.8,9.7,9.9
166.496768,9.7,9.7,9.9
166.996801,9.8,9.7,9.8
167.451028,9.8,9.7,9.9
167.923065,9.7,9.7,9.9
168.406187,9.8,9.7,9.8
168.900705,9.8,9.7,9.8
169.353251,9.8,9.7,9.9
169.839459,9.8,9.7,9.9
170.299485,9.7,9.7,9.9
170.779658,9.7,9.7,9.8
171.257796,9.8,9.7,9.9
171.720857,9.8,9.7,9.8
172.236699,9.7,9.7,9.8
172.705978,9.7,9.8,9.9
173.217526,9.7,9.7,9.9
173.669396,9.7,9.7,9.9
174.186243,9.8,9.7,9.9
174.659989,9.8,9.7,9.9
175.175998,9.7,9.7,9.8
175.722677,9.7,9.6,9.9
176.258111,9.7,9.7,9.8
176.724913,9.7,9.7,9.8
177.226756,9.7,9.7,9.9
177.701907,9.7,9.7,9.9
178.159237,9.7,9.7,9.9
178.651548,9.8,9.7,9.9
179.174050,9.7,9.7,9.8
179.641148,9.7,9.7,9.9
180.178491,9.7,9.7,9.8
180.660420,9.7,9.7,10.0
181.180928,9.8,9.7,9.9
181.785498,9.7,9.7,9.9
182.307426,9.7,9.7,9.8
182.874121,9.7,9.7,9.9
183.386633,9.7,9.7,9.9
183.905211,9.7,9.7,9.9
184.403758,9.7,9.7,9.8
184.882687,9.7,9.7,9.9
185.440420,9.7,9.7,10.0
185.915646,9.8,9.7,9.9
186.452543,9.7,9.7,9.9
186.949183,9.8,9.7,9.9
187.455144,9.7,9.7,9.8
187.957401,9.8,9.7,9.8
188.447341,9.8,9.7,9.9
188.914348,9.7,9.7,9.9
189.429061,9.7,9.7,9.9
189.906561,9.7,9.7,9.9
190.380789,9.7,9.7,9.9
190.863793,9.7,9.7,9.9
191.345911,9.8,9.7,9.8
191.839536,9.8,9.7,9.9
192.343165,9.7,9.7,9.9
192.834187,9.7,9.7,9.9
193.366765,9.7,9.7,9.9
193.883038,9.7,9.7,9.9
194.442669,9.8,9.7,9.9
194.958728,9.8,9.7,9.9
195.477388,9.8,9.7,9.8
195.996096,9.7,9.7,9.8
196.520363,9.7,9.7,9.9
197.034053,9.8,9.7,9.9
197.526976,9.7,9.7,9.9
198.044098,9.7,9.7,9.9
198.548953,9.7,9.7,9.9
199.076942,9.7,9.7,9.9
199.579620,9.8,9.7,9.8
200.086980,9.7,9.7,9.9
200.593886,9.8,9.7,9.9
201.112399,9.8,9.7,9.8
201.622623,9.7,9.7,9.8
202.167428,9.8,9.7,9.9
202.756749,9.7,9.7,9.9
203.300331,9.7,9.7,9.9
203.819383,9.7,9.7,9.9
204.324552,9.7,9.7,9.8
204.891813,9.7,9.7,9.9
205.649006,9.7,9.7,9.9
206.381237,9.7,9.7,9.9
206.973495,9.8,9.7,9.9
207.496397,9.7,9.7,9.9
208.091596,9.7,9.7,9.9
208.656056,9.7,9.7,9.9
209.284794,9.7,9.7,9.9
209.876036,9.8,9.7,9.9
210.446644,9.7,9.7,9.9
211.057787,9.7,9.7,9.9
211.685713,9.7,9.7,9.9
212.278369,9.7,9.7,9.9
212.855790,9.7,9.7,9.9
213.442852,9.7,9.7,9.9
214.079492,9.7,9.7,9.9
214.624398,9.7,9.7,9.9
215.324106,9.8,9.7,9.9
215.994353,9.7,9.7,9.9
216.630048,9.7,9.7,9.8
217.237543,9.8,9.7,9.8
217.767972,9.8,9.7,9.8
218.314705,9.7,9.7,9.9
218.846616,9.8,9.7,9.8
219.401832,9.8,9.7,9.9
219.913939,9.7,9.7,9.9
220.466773,9.7,9.7,9.9
220.991001,9.7,9.7,9.9
221.521697,9.7,9.7,9.9
222.032996,9.7,9.7,9.8
222.584962,9.8,9.7,9.9
223.153227,9.8,9.7,9.9
223.679325,9.8,9.7,9.8
224.266438,9.7,9.7,9.9
224.828875,9.8,9.7,9.9
225.375072,9.8,9.7,9.9
225.939661,9.7,9.7,9.8
226.514186,9.7,9.7,9.9
227.197683,9.7,9.7,9.8
227.780103,9.7,9.7,9.9
228.343670,9.7,9.7,9.8
228.888321,9.7,9.7,9.9
229.490811,9.8,9.7,9.9
230.008922,9.7,9.7,9.9
230.583920,9.7,9.7,9.8
231.169184,9.7,9.7,9.9
231.736646,9.7,9.7,9.8
232.352414,9.8,9.7,9.9
232.912942,9.7,9.7,9.9
233.506910,9.7,9.7,9.9
234.063720,9.7,9.7,9.9
234.626553,9.7,9.7,9.9
235.191927,9.7,9.7,9.9
235.755553,9.7,9.7,9.9
236.315183,9.7,9.7,9.9
236.877927,9.8,9.7,9.8
237.448529,9.7,9.7,9.9
237.998200,9.7,9.7,9.9
238.625272,9.7,9.7,9.8
239.290036,9.8,9.7,9.9
239.933223,9.7,9.7,9.8
240.629029,9.7,9.7,9.9
241.268066,9.7,9.7,9.9
242.067181,9.7,9.7,9.9
242.750661,9.7,9.7,9.9
243.497710,9.7,9.7,9.9
244.162574,9.7,9.7,9.8
244.973244,9.8,9.7,9.9
245.750612,9.8,9.7,9.9
