time_s,A,B,C
43.780871,-0.4,0.5,-0.0
44.021489,-0.4,0.5,-0.0
44.246593,-0.4,0.5,-0.0
44.483871,-0.4,0.5,-0.0
44.713420,-0.4,0.5,-0.0
44.959240,-0.4,0.5,-0.0
45.201056,-0.5,0.5,-0.0
45.467931,-0.4,0.5,-0.0
45.709110,-0.4,0.5,-0.0
45.936140,-0.4,0.5,-0.0
46.188116,-0.4,0.6,0.1
46.444944,-0.4,0.5,-0.1
46.689338,-0.5,0.5,0.1
46.955723,-0.3,0.5,-0.2
47.234548,-0.5,0.5,0.0
47.481778,-0.5,0.6,-0.0
47.724532,-0.5,0.5,-0.1
47.967884,-0.5,0.5,0.0
48.213885,-0.4,0.5,-0.1
48.477146,-0.5,0.5,-0.0
48.725879,-0.4,0.6,-0.0
48.967841,-0.4,0.5,-0.1
49.207854,-0.4,0.5,-0.0
