time_s,A,B,C
10.743057,9.8000,9.1000,9.8000
10.960528,9.9000,10.1000,9.4000
11.178739,10.4000,9.3000,11.1000
11.397528,8.9000,10.8000,9.6000
11.646380,9.7000,9.0000,9.2000
11.866170,8.5000,10.5000,9.4000
12.086785,11.2000,9.2000,10.5000
12.306785,9.3000,9.6000,9.8000
12.524717,10.8000,9.4000,11.2000
12.731794,10.7000,9.1000,9.8000
12.939968,8.9000,9.3000,9.4000
13.145993,9.4000,10.2000,8.2000
13.352625,9.6000,9.5000,10.3000
13.573807,9.6000,9.5000,9.9000
13.781285,10.0000,10.5000,9.9000
13.985846,9.4000,10.1000,9.6000
14.203945,9.9000,10.2000,9.4000
14.425406,9.0000,10.6000,9.0000
14.645652,9.5000,10.7000,10.0000
14.849185,9.7000,10.0000,11.0000
15.053837,9.6000,9.1000,10.4000
15.302627,9.3000,9.9000,9.1000
15.504850,10.2000,10.0000,10.5000
15.723451,9.8000,8.3000,10.2000
15.944264,10.1000,10.9000,10.7000
16.163506,9.5000,10.5000,10.2000
16.366286,10.8000,9.9000,10.0000
16.586336,9.1000,8.6000,11.0000
16.806546,9.9000,9.3000,9.9000
17.027862,9.2000,10.0000,9.3000
17.247624,10.6000,9.5000,10.2000
17.466815,10.0000,10.8000,10.2000
17.685847,9.7000,8.5000,10.2000
17.907615,10.6000,10.2000,9.5000
18.111687,10.3000,9.5000,10.8000
18.316773,9.5000,9.3000,11.6000
18.535911,10.2000,9.9000,9.0000
18.754627,9.2000,9.3000,10.9000
18.973862,9.7000,9.9000,9.2000
19.178491,10.2000,9.9000,10.8000
19.398619,10.1000,8.6000,10.0000
19.617271,8.1000,8.9000,9.9000
19.835238,10.5000,9.6000,9.4000
20.055549,9.7000,9.7000,10.3000
20.278135,10.0000,10.0000,9.7000
20.497988,9.8000,9.7000,10.0000
20.718574,9.8000,9.8000,10.0000
20.925838,9.8000,9.6000,9.9000
21.128978,9.8000,9.7000,9.9000
21.348539,9.8000,9.7000,9.9000
21.566216,9.7000,9.7000,9.9000
21.785869,9.8000,9.7000,9.9000
22.002627,9.8000,9.7000,9.9000
22.221944,9.7000,9.8000,9.9000
22.455581,9.8000,9.7000,9.8000
22.675404,9.8000,9.7000,9.9000
22.893928,9.7000,9.7000,9.9000
23.128155,9.8000,9.8000,9.8000
23.347881,9.8000,9.7000,9.9000
23.567245,9.7000,9.8000,9.9000
23.773118,9.8000,9.7000,9.9000
23.989852,9.8000,9.8000,9.9000
24.212722,9.8000,9.7000,9.9000
24.430599,9.7000,9.7000,9.9000
24.664471,9.8000,9.8000,9.9000
24.899098,9.8000,9.8000,9.9000
25.117458,9.8000,9.7000,9.9000
25.337961,9.7000,9.7000,9.9000
25.556664,9.7000,9.7000,9.9000
25.759951,9.7000,9.7000,9.9000
25.986803,9.8000,9.8000,9.9000
26.192601,9.7000,9.8000,9.9000
26.398838,9.8000,9.7000,9.9000
26.618392,9.7000,9.7000,9.9000
26.838223,9.7000,9.8000,9.9000
27.058286,9.7000,9.8000,9.9000
27.293487,9.8000,9.7000,9.9000
27.513084,9.7000,9.8000,9.9000
27.730240,9.7000,9.7000,9.9000
27.948531,9.7000,9.8000,9.9000
28.161171,9.8000,9.7000,9.9000
28.368356,9.7000,9.7000,9.9000
28.612079,9.7000,9.8000,9.9000
28.825905,9.8000,9.8000,9.9000
29.042764,9.7000,9.8000,9.9000
29.260479,9.7000,9.8000,9.8000
29.480483,9.7000,9.7000,9.9000
29.699777,9.7000,9.8000,9.9000
29.918017,9.7000,9.7000,9.9000
30.137931,9.7000,9.7000,9.9000
30.355557,9.8000,9.8000,9.9000
30.575141,9.7000,9.7000,9.9000
30.793449,9.7000,9.8000,9.9000
31.042700,9.7000,9.7000,9.9000
31.262166,9.7000,9.8000,9.9000
31.673853,9.7000,9.8000,9.8000
31.900091,9.7000,9.7000,9.9000
32.118026,9.7000,9.8000,9.9000
32.336500,9.7000,9.7000,9.9000
32.603921,9.7000,9.7000,9.9000
32.821117,9.7000,9.8000,9.9000
33.040441,9.7000,9.7000,9.9000
33.241938,9.8000,9.7000,9.9000
33.460387,9.8000,9.8000,9.9000
33.678502,9.7000,9.7000,9.9000
33.911238,9.7000,9.8000,9.9000
34.145050,9.7000,9.8000,9.9000
34.350815,9.8000,9.8000,9.9000
34.554493,9.7000,9.8000,9.9000
34.772307,9.7000,9.8000,9.8000
34.989714,9.7000,9.7000,9.9000
35.194452,9.7000,9.8000,9.9000
35.399012,9.7000,9.8000,9.9000
35.647138,9.7000,9.8000,9.9000
35.896527,9.7000,9.8000,9.9000
36.113402,9.7000,9.7000,9.9000
36.331855,9.8000,9.7000,9.9000
36.548620,9.7000,9.8000,9.9000
36.769487,9.7000,9.8000,9.9000
36.985498,9.8000,9.7000,9.9000
37.204641,9.7000,9.8000,9.9000
37.437070,9.7000,9.7000,9.8000
37.655860,9.7000,9.7000,9.9000
37.904540,9.7000,9.7000,9.9000
38.124740,9.8000,9.8000,9.9000
38.342766,9.8000,9.7000,9.9000
38.561446,9.8000,9.7000,9.9000
38.778199,9.8000,9.8000,9.9000
38.981862,9.8000,9.8000,9.9000
39.186378,9.8000,9.7000,9.9000
39.404373,9.7000,9.7000,9.9000
39.621964,9.7000,9.8000,9.9000
39.842478,9.7000,9.8000,9.9000
40.059378,9.7000,9.7000,9.9000
40.275443,9.7000,9.7000,9.9000
40.481733,9.7000,9.7000,9.9000
40.688506,9.7000,9.7000,9.9000
40.895398,9.8000,9.8000,9.9000
41.100368,9.7000,9.7000,9.9000
41.304703,9.7000,9.7000,9.9000
41.521455,9.8000,9.7000,9.9000
41.754820,9.8000,9.8000,9.9000
41.974719,9.7000,9.8000,9.9000
42.194774,9.7000,9.7000,9.9000
42.414506,9.8000,9.8000,9.9000
42.618430,9.7000,9.8000,9.9000
42.834957,9.7000,9.8000,9.9000
43.053187,9.7000,9.7000,9.9000
43.273390,9.8000,9.8000,9.9000
43.490750,9.8000,9.8000,9.9000
43.705447,9.7000,9.7000,9.9000
43.911075,9.8000,9.7000,9.8000
44.126589,9.8000,9.7000,9.9000
44.342325,9.7000,9.7000,9.9000
44.548939,9.7000,9.8000,9.9000
44.792458,9.7000,9.8000,9.9000
44.998032,9.8000,9.8000,9.9000
45.207212,9.7000,9.8000,9.9000
45.433325,9.7000,9.7000,9.9000
45.650120,9.7000,9.7000,9.9000
45.870260,9.7000,9.8000,9.9000
46.088817,9.8000,9.8000,9.9000
46.292857,9.8000,9.7000,9.9000
46.510624,9.8000,9.7000,9.9000
46.726426,9.8000,9.8000,9.9000
46.944446,9.8000,9.8000,9.9000
47.163160,9.8000,9.7000,9.9000
47.380057,9.7000,9.7000,9.9000
47.598397,9.8000,9.7000,9.9000
47.817320,9.8000,9.7000,9.9000
48.036334,9.7000,9.8000,9.9000
48.254797,9.8000,9.8000,9.9000
48.519510,9.8000,9.7000,9.9000
48.739805,9.7000,9.8000,9.8000
48.959605,9.7000,9.8000,9.9000
49.161547,9.7000,9.8000,9.9000
49.378723,9.8000,9.8000,9.9000
49.597312,9.7000,9.8000,9.9000
49.817817,9.7000,9.7000,9.9000
50.033043,9.7000,9.8000,9.9000
50.251485,9.7000,9.8000,9.9000
50.487103,9.8000,9.7000,9.9000
50.705492,9.8000,9.8000,9.9000
50.923919,9.7000,9.8000,9.9000
51.143512,9.7000,9.8000,9.9000
51.362637,9.8000,9.8000,9.9000
51.581605,9.7000,9.7000,9.9000
51.813732,9.7000,9.7000,9.9000
52.032282,9.8000,9.7000,9.9000
52.236332,9.8000,9.7000,9.9000
52.454452,9.7000,9.8000,9.9000
52.674273,9.8000,9.8000,9.9000
52.893572,9.8000,9.8000,9.9000
53.112724,9.7000,9.8000,9.9000
53.333440,9.7000,9.8000,9.9000
53.552559,9.7000,9.7000,9.8000
53.769645,9.7000,9.8000,9.9000
53.988118,9.7000,9.8000,9.9000
54.205592,9.7000,9.8000,9.9000
54.411126,9.7000,9.8000,9.9000
54.661260,9.8000,9.8000,9.9000
54.880699,9.8000,9.8000,9.9000
55.098288,9.7000,9.7000,9.9000
55.317801,9.7000,9.8000,9.9000
55.536494,9.7000,9.8000,9.9000
55.755165,9.7000,9.8000,9.9000
55.974192,9.7000,9.7000,9.9000
56.207139,9.7000,9.8000,9.9000
56.424867,9.8000,9.8000,9.9000
56.643683,9.7000,9.8000,9.9000
56.862747,9.7000,9.7000,9.9000
57.081764,9.8000,9.8000,9.9000
57.300047,9.8000,9.8000,9.9000
57.519267,9.7000,9.8000,9.9000
57.736056,9.7000,9.8000,9.9000
57.955350,9.7000,9.8000,9.9000
58.188775,9.7000,9.7000,9.9000
58.405757,9.8000,9.8000,9.9000
58.655587,9.8000,9.8000,9.9000
58.874883,9.8000,9.8000,9.9000
59.080146,9.8000,9.8000,9.9000
59.312138,9.7000,9.8000,9.9000
59.530621,9.7000,9.8000,9.9000
59.750198,9.7000,9.7000,9.9000
59.969155,9.8000,9.8000,9.9000
60.189484,9.7000,9.8000,9.9000
60.392682,9.7000,9.8000,9.9000
60.627707,9.8000,9.8000,9.9000
60.846926,9.7000,9.8000,9.9000
61.052149,9.7000,9.8000,9.9000
61.258900,9.8000,9.7000,9.9000
61.464021,9.7000,9.8000,9.9000
61.681314,9.8000,9.8000,9.9000
61.899230,9.7000,9.8000,9.9000
62.118003,9.8000,9.7000,9.9000
62.337237,9.8000,9.8000,9.9000
62.555349,9.7000,9.7000,9.9000
62.788273,9.7000,9.8000,9.9000
63.007154,9.7000,9.7000,9.9000
63.227144,9.7000,9.8000,9.9000
63.430222,9.7000,9.8000,9.9000
63.658199,9.8000,9.8000,9.9000
63.863404,9.7000,9.8000,9.9000
64.072967,9.7000,9.8000,9.9000
64.298593,9.7000,9.7000,9.9000
64.531488,9.8000,9.7000,9.9000
64.744962,9.8000,9.8000,9.9000
64.949809,9.7000,9.8000,9.9000
65.159739,9.8000,9.8000,9.9000
65.367162,9.7000,9.8000,9.8000
65.586960,9.7000,9.8000,9.9000
65.803376,9.8000,9.7000,9.9000
66.024080,9.8000,9.8000,9.9000
66.272417,9.7000,9.8000,9.9000
66.494055,9.8000,9.8000,9.9000
66.711403,9.7000,9.7000,9.9000
66.939733,9.8000,9.7000,9.9000
67.145986,9.7000,9.8000,9.9000
67.349326,9.8000,9.7000,9.9000
67.565075,9.7000,9.7000,9.9000
67.786072,9.7000,9.8000,9.9000
68.005924,9.7000,9.8000,9.9000
68.213494,9.8000,9.7000,9.9000
68.425922,9.7000,9.8000,9.9000
68.647304,9.7000,9.8000,9.9000
68.849405,9.7000,9.7000,9.9000
69.065404,9.7000,9.8000,9.9000
69.284971,9.7000,9.8000,9.9000
69.487814,9.7000,9.7000,9.9000
69.692827,9.8000,9.8000,9.9000
69.910348,9.7000,9.8000,9.9000
70.144129,9.7000,9.8000,9.9000
70.361726,9.8000,9.8000,9.9000
70.627398,9.7000,9.8000,9.9000
70.861601,9.7000,9.7000,9.9000
71.095726,9.7000,9.8000,9.9000
71.314711,9.8000,9.8000,9.9000
71.532093,9.8000,9.8000,9.9000
71.750472,9.7000,9.7000,9.9000
71.968063,9.8000,9.7000,9.9000
72.218634,9.8000,9.8000,9.9000
72.431964,9.7000,9.8000,9.9000
72.656306,9.7000,9.8000,9.8000
72.888640,9.7000,9.8000,9.9000
73.106793,9.8000,9.8000,9.9000
73.325050,9.8000,9.8000,9.9000
73.542622,9.8000,9.8000,9.9000
73.776708,9.8000,9.8000,9.9000
74.013967,9.7000,9.8000,9.9000
74.336731,9.7000,9.8000,9.9000
74.556169,9.7000,9.8000,9.9000
