time_s,A,B,C
19.767809,9.8,9.7,9.8
19.988431,9.7,9.7,9.9
20.269140,9.7,9.7,9.8
20.484706,9.7,9.8,9.9
20.703811,9.7,9.7,9.8
20.922521,9.7,9.7,9.9
21.139210,9.7,9.7,9.9
21.452587,9.7,9.7,9.8
21.732892,9.7,9.7,9.8
21.941736,9.7,9.7,9.8
22.146835,9.7,9.7,9.8
22.447293,9.7,9.7,9.9
22.665063,9.7,9.7,9.8
22.883599,9.7,9.7,9.8
23.116023,9.7,9.7,9.8
23.328055,9.7,9.7,9.8
23.599853,9.7,9.7,9.8
23.866731,9.7,9.7,9.8
24.142056,9.7,9.7,9.8
24.404684,9.7,9.7,9.8
24.721240,9.7,9.7,9.8
24.947667,9.7,9.7,9.9
25.166216,9.7,9.7,9.8
25.401103,9.7,9.7,9.8
25.644435,9.8,9.7,9.8
25.940242,9.7,9.7,9.8
26.163626,9.8,9.7,9.8
26.366078,9.7,9.7,9.8
26.573279,9.7,9.7,9.8
26.783454,9.7,9.7,9.8
27.068595,9.7,9.7,9.8
27.295700,9.7,9.7,9.8
27.512871,9.7,9.7,9.8
27.730112,9.7,9.7,9.8
27.949042,9.7,9.7,9.8
28.235045,9.7,9.7,9.8
28.447519,9.7,9.7,9.8
28.654785,9.7,9.7,9.8
28.867588,9.7,9.7,9.8
29.093026,9.7,9.7,9.9
29.400146,9.7,9.7,9.8
29.610777,9.7,9.7,9.9
29.826615,9.7,9.7,9.8
30.043389,9.7,9.7,9.9
30.276170,9.7,9.7,9.8
30.575876,9.7,9.7,9.8
30.801730,9.7,9.7,9.8
31.019493,9.7,9.7,9.8
31.268009,9.7,9.7,9.8
31.486523,9.7,9.7,9.8
31.755420,9.7,9.7,9.8
31.985294,9.7,9.7,9.8
32.203157,9.7,9.7,9.8
32.434413,9.7,9.7,9.8
32.652527,9.7,9.7,9.8
32.941082,9.7,9.7,9.8
33.165753,9.7,9.7,9.8
33.383176,9.7,9.7,9.8
33.618459,9.7,9.7,9.8
33.828646,9.7,9.7,9.8
34.095873,9.7,9.7,9.8
34.317293,9.7,9.7,9.8
34.534671,9.7,9.7,9.8
34.751963,9.7,9.7,9.8
34.998036,9.8,9.7,9.8
35.322949,9.7,9.7,9.8
35.543384,9.7,9.7,9.8
35.761839,9.7,9.7,9.8
35.965575,9.7,9.7,9.8
36.180783,9.7,9.7,9.8
36.566987,9.7,9.7,9.8
36.793658,9.7,9.7,9.8
37.020325,9.7,9.7,9.8
37.259867,9.7,9.7,9.9
37.551003,9.7,9.8,10.0
37.771240,9.7,9.7,9.9
37.996332,9.7,9.7,9.9
38.260235,9.7,9.7,9.9
38.478566,9.7,9.7,10.1
38.750293,9.8,9.7,9.9
39.003748,9.8,9.8,9.9
39.217547,9.7,10.1,10.1
39.439697,9.6,9.7,9.2
39.763596,9.6,9.9,10.1
39.985083,9.6,9.7,9.9
40.204059,9.7,9.6,9.8
40.420609,9.8,8.8,9.5
40.635129,9.5,9.5,9.7
40.909692,9.6,9.3,9.5
41.132291,10.5,10.6,10.5
41.349233,11.0,9.8,9.7
41.555725,9.9,10.6,10.7
41.763060,10.3,10.0,9.9
42.024322,9.6,9.9,10.2
42.231985,9.3,9.3,9.4
42.447853,9.8,11.2,10.8
42.666511,9.4,9.4,9.1
42.884390,9.6,9.4,9.7
43.156687,9.0,9.1,9.7
43.380614,9.1,9.2,9.7
43.599510,9.6,9.1,9.3
43.820047,9.9,10.0,9.0
44.035657,10.1,10.0,10.0
44.379045,9.5,10.2,10.5
44.593178,10.2,10.0,10.0
44.797695,10.6,10.2,10.1
45.015716,8.8,9.0,9.4
45.233005,10.0,10.4,10.1
45.511009,9.9,10.0,9.8
45.718004,10.0,9.7,9.7
45.922694,9.7,9.8,10.1
46.130663,9.7,10.3,11.1
46.344101,9.2,9.4,9.6
46.619140,9.3,9.6,9.9
46.823580,9.7,9.7,9.9
47.039924,9.8,9.8,9.8
47.257822,9.7,9.7,9.8
47.487361,9.7,9.7,9.8
47.773347,9.7,9.7,9.8
47.998193,9.7,9.7,9.8
48.220005,9.7,8.5,9.6
48.442318,10.1,9.8,9.8
48.664126,9.8,9.8,9.8
48.923828,9.8,9.8,9.9
49.129627,9.7,9.7,9.9
49.348316,9.7,9.7,9.8
49.560630,10.8,10.4,10.4
49.766664,10.0,10.0,10.0
50.034087,9.7,9.7,9.8
50.299889,9.7,9.7,9.9
50.530703,10.2,9.6,9.5
50.746112,9.9,9.9,10.0
50.979152,10.5,10.2,10.2
51.257200,9.6,9.5,9.7
51.491527,9.3,9.1,9.4
51.702073,10.0,9.9,10.0
51.939697,10.3,10.3,10.2
52.167603,9.5,9.6,10.2
52.445536,9.7,9.6,9.7
52.666228,9.8,9.6,10.6
52.882686,9.4,9.4,9.6
53.114059,10.6,10.5,10.1
53.340063,9.6,9.7,9.9
53.630318,10.4,10.2,10.5
53.845006,9.6,9.4,9.6
54.062635,9.1,9.0,9.3
54.310508,10.0,10.0,10.1
54.543820,10.0,10.2,10.2
54.841988,10.4,9.3,9.6
55.054275,9.6,9.4,9.6
55.299360,10.8,10.6,10.5
55.505917,10.0,10.0,10.0
55.721489,10.1,10.1,10.5
55.990789,9.5,9.8,10.3
56.262990,9.2,9.2,9.7
56.479719,9.5,10.2,10.2
56.697157,9.5,9.6,9.9
56.915996,9.8,9.0,9.4
57.232148,9.6,9.5,9.7
57.446842,10.3,10.0,9.9
57.663935,9.9,9.8,10.4
57.879288,9.1,9.4,9.9
58.097170,9.8,9.8,9.9
58.386978,9.4,9.4,9.6
58.608872,8.7,9.0,9.6
58.827175,9.9,9.8,9.9
59.054611,8.8,8.8,9.3
59.272741,9.5,9.4,9.8
59.572485,9.3,9.2,9.5
59.791501,10.7,10.7,10.5
60.007782,9.5,9.8,10.1
60.272453,9.1,9.2,9.9
60.571293,9.9,10.0,9.9
60.784591,9.8,10.0,10.1
61.001501,9.7,10.6,10.6
61.266459,9.5,9.4,9.6
61.484940,8.7,9.2,9.7
61.759958,10.0,9.9,10.7
61.983769,8.9,9.1,9.7
62.205213,9.9,10.5,10.6
62.436568,9.6,9.7,10.0
62.651837,9.8,10.9,11.0
62.939115,9.9,10.0,10.1
63.167500,9.6,8.9,9.2
63.384297,10.0,10.0,10.1
63.618768,10.4,10.3,10.2
63.847753,9.5,9.6,9.8
64.160914,9.1,9.5,9.8
64.380714,9.8,9.7,9.8
64.597661,9.8,9.8,9.8
64.804726,9.8,9.8,9.8
65.019701,9.7,9.7,9.8
65.339755,9.7,9.7,9.9
65.564497,9.7,9.7,9.8
65.782624,9.7,9.7,9.8
65.992451,9.7,9.7,9.8
66.219667,9.7,9.7,9.8
66.541510,9.7,9.7,9.8
66.759749,9.7,9.7,9.8
66.992060,9.7,9.7,9.9
67.210202,9.7,9.7,9.8
67.443370,9.7,9.7,9.8
67.726841,9.7,9.7,9.8
67.941617,9.7,9.7,9.8
68.163055,9.7,9.7,9.8
68.366919,9.7,9.7,9.8
68.575772,9.7,9.7,9.8
68.851370,9.7,9.7,9.8
69.060882,9.7,9.7,9.8
69.309089,9.7,9.7,9.8
69.528821,9.7,9.7,9.9
69.746590,9.7,9.7,9.8
70.033948,9.7,9.7,9.8
70.260354,9.7,9.7,9.8
70.488972,9.7,9.7,9.8
70.696845,9.7,9.7,9.8
70.931393,9.7,9.7,9.8
71.215643,9.7,9.7,9.8
71.429044,9.7,9.7,9.9
71.680374,9.7,9.7,9.8
71.898950,9.7,9.7,9.8
72.124892,9.7,9.7,9.8
72.418837,9.7,9.7,9.8
72.630518,9.7,9.7,9.8
72.864107,9.7,9.7,9.8
73.075556,9.7,9.7,9.8
73.297875,9.7,9.7,9.8
73.574997,9.7,9.7,9.8
73.794179,9.7,9.7,9.9
74.012342,9.7,9.7,9.8
74.221475,9.7,9.7,9.8
74.427263,9.7,9.7,9.8
74.738551,9.7,9.7,9.8
74.956798,9.7,9.7,9.8
75.178259,9.7,9.7,9.8
75.410349,9.8,9.7,9.8
75.626829,9.7,9.7,9.8
75.887825,9.7,9.7,9.8
76.106514,9.7,9.7,9.8
76.323500,9.7,9.7,9.8
76.541690,9.7,9.7,10.7
76.760204,8.6,8.8,9.5
77.042392,9.9,9.9,10.0
77.303890,9.7,9.7,9.8
77.520127,9.7,9.7,9.8
77.735362,9.7,8.3,9.0
77.954032,10.2,9.9,9.9
78.266080,10.4,10.3,10.3
78.474768,9.7,9.4,9.5
78.680099,9.6,10.5,10.3
78.891505,9.6,9.0,9.6
79.124614,10.0,10.0,9.8
79.437933,10.0,9.7,9.5
79.666504,9.9,9.9,11.1
79.898784,9.3,9.3,9.5
80.113542,10.4,10.3,10.1
80.332725,10.9,10.5,10.4
80.607483,9.2,9.0,9.3
80.818044,9.5,9.3,10.5
81.054545,9.7,9.9,10.3
81.308033,9.9,9.7,10.7
81.517357,9.5,9.4,8.8
81.831582,9.7,9.2,9.5
82.035813,9.4,10.0,9.8
82.281965,9.8,9.6,8.7
82.494466,10.3,10.1,10.2
82.713159,10.4,10.4,10.4
82.983248,9.3,9.4,9.9
83.198345,10.5,10.5,10.6
83.429194,10.4,9.8,9.7
83.652730,9.9,9.4,10.2
83.884361,9.9,9.9,11.1
84.189385,9.6,9.0,9.4
84.405763,10.0,10.3,10.9
84.636426,9.3,9.4,9.3
84.851647,9.6,9.5,9.6
85.055897,9.3,9.2,9.4
85.369021,9.3,9.4,9.8
85.584625,9.3,9.3,9.6
85.815027,9.4,9.3,9.7
86.045186,10.4,10.1,10.4
86.294849,10.5,10.6,10.1
86.591039,10.5,10.5,10.4
86.801887,10.1,9.9,10.8
87.005281,10.0,10.1,10.2
87.213689,9.9,9.9,10.2
87.417834,10.3,9.8,10.0
87.691414,9.4,9.0,9.3
87.915002,10.0,8.8,9.5
88.134009,10.0,9.9,9.9
88.359352,9.2,9.2,9.5
88.567805,10.7,9.4,10.0
88.879590,10.5,10.2,10.5
89.094561,9.3,9.6,9.7
89.330563,9.9,9.9,10.0
89.546033,9.6,9.8,10.2
89.761529,10.1,10.2,10.3
90.046557,9.9,9.6,9.8
90.269611,9.7,9.7,9.8
90.490707,9.8,9.7,9.9
90.699425,9.7,9.7,9.9
90.906184,9.7,9.7,9.8
91.176840,9.7,9.7,9.8
91.401771,8.2,10.0,10.1
91.619311,9.7,9.8,10.1
91.823762,8.7,9.2,9.8
92.049175,9.7,9.9,10.0
92.393221,9.7,9.9,10.0
92.620165,9.6,9.6,10.0
92.845432,9.8,9.7,9.8
93.073287,9.8,9.8,10.2
93.306420,9.6,9.7,8.7
93.601123,9.4,9.4,9.7
93.818320,10.6,10.6,10.4
94.037185,10.1,10.7,10.4
94.269765,9.6,9.5,9.7
94.518370,9.4,9.1,9.5
94.821830,10.5,10.4,10.3
95.031434,10.1,10.0,9.9
95.248331,9.7,9.1,9.4
95.462113,9.4,9.4,9.8
95.668202,9.7,9.8,10.1
95.942356,10.4,10.2,10.1
96.166182,9.4,9.8,10.0
96.383140,9.6,9.6,9.8
96.598996,9.7,9.3,9.6
96.811912,9.2,9.0,9.2
97.088445,10.0,10.0,10.6
97.313118,9.6,8.8,9.3
97.529130,10.1,9.9,10.1
97.765436,10.3,9.9,9.8
97.984088,9.4,10.6,10.5
98.266838,10.1,9.4,9.8
98.480999,9.4,9.5,9.9
98.697625,10.4,10.3,10.3
98.916232,9.5,10.7,10.7
99.145774,9.5,9.4,9.8
99.459347,10.1,10.5,10.5
99.688015,9.6,9.7,10.0
99.905220,9.5,9.4,9.5
100.138553,10.1,10.2,10.5
100.370160,9.6,9.0,9.5
100.673353,9.6,8.3,8.7
100.880043,9.3,9.3,9.6
101.086591,9.2,9.1,9.3
101.293459,8.9,9.4,9.8
101.499158,9.5,9.8,10.0
101.780167,9.6,9.7,9.9
101.988979,10.0,9.7,9.8
102.203953,9.3,9.4,9.9
102.418544,9.3,9.1,9.4
102.637066,9.9,9.9,11.0
102.920837,10.0,10.5,11.0
103.136481,9.3,9.9,10.2
103.374035,10.2,9.9,9.7
103.590677,9.4,9.9,9.4
103.862675,9.6,10.4,10.5
104.177776,10.2,10.0,10.0
104.386673,9.9,8.7,9.1
104.592942,9.3,9.4,9.6
104.800143,9.3,9.1,9.4
105.017026,11.0,10.4,10.3
105.353023,9.1,9.3,9.7
105.576875,8.7,8.8,9.1
105.795856,9.4,9.4,9.6
106.000087,8.9,9.0,9.4
106.210120,10.9,10.6,10.4
106.516992,10.7,8.7,9.0
106.759004,8.8,9.0,9.4
106.975952,10.0,9.9,9.2
107.209027,10.2,10.0,10.0
107.426275,10.7,10.4,10.5
107.706999,10.0,9.0,9.2
107.916746,10.0,9.3,9.9
108.151323,9.8,9.7,9.8
108.365561,9.3,9.3,9.9
108.570465,8.1,8.7,9.3
108.887183,9.9,8.9,9.4
109.099445,10.0,9.9,9.3
109.329584,10.1,9.9,10.0
109.543426,9.3,9.1,9.3
109.761150,9.7,10.5,10.6
110.065161,9.5,10.8,10.6
110.305396,9.4,9.4,10.3
110.539862,9.2,9.2,9.6
110.746047,9.2,9.5,9.9
110.949474,9.6,9.7,10.0
111.223708,9.8,9.8,10.0
111.439947,9.8,9.7,9.9
111.657638,9.7,8.3,9.0
111.882599,10.2,10.0,10.1
112.098471,9.4,10.3,10.2
112.384191,10.0,10.0,9.0
112.606336,10.1,10.0,10.1
112.827528,9.9,9.9,10.0
113.038701,9.7,9.6,9.8
113.300260,9.7,9.6,9.8
113.598915,9.8,9.7,9.8
113.821595,9.8,9.7,9.9
114.055715,9.7,9.7,9.8
114.320866,9.8,9.7,9.8
114.638344,9.7,9.7,9.8
114.852189,9.7,9.7,9.8
115.060306,9.7,9.7,9.8
115.303608,9.7,9.7,9.8
115.512275,9.7,9.7,9.9
115.795686,9.7,9.7,9.8
116.014354,9.7,9.7,9.8
116.258837,9.7,9.7,9.8
116.475137,9.7,9.7,9.8
116.712068,9.7,9.7,9.8
117.009788,9.8,9.8,9.9
117.215572,9.7,9.7,9.8
117.423542,9.7,9.7,9.8
117.654218,9.7,9.7,9.9
117.875155,9.7,9.7,9.8
118.155917,9.7,9.7,9.8
118.374192,9.7,9.7,9.8
118.582071,9.7,9.7,9.8
118.790067,9.7,9.7,9.8
119.060503,9.7,9.7,9.8
119.468629,9.7,9.7,9.8
119.705322,9.7,9.7,9.8
119.912185,9.7,9.7,9.9
120.120708,9.8,9.7,9.8
120.428127,9.7,9.7,9.8
120.644788,9.7,9.7,9.8
120.877157,9.7,9.7,9.8
121.093307,9.7,9.7,9.9
121.444311,9.7,9.7,9.8
121.657669,9.7,9.7,9.8
121.869717,9.7,9.7,9.8
122.088093,9.7,9.7,9.8
122.304048,9.8,9.7,9.8
122.658434,9.8,9.7,9.8
122.880374,9.7,9.7,9.8
123.115065,9.7,9.7,9.8
123.329006,9.7,9.7,9.8
123.625884,9.7,9.7,9.8
123.838534,9.7,9.7,9.9
124.056772,9.7,9.7,9.8
124.307350,9.7,9.7,9.8
124.537401,9.7,9.7,9.8
124.813211,9.7,9.7,9.8
125.045261,9.7,9.7,9.8
125.262647,9.7,9.7,9.8
125.481045,9.7,9.7,9.8
125.689625,9.8,9.7,9.8
125.955806,9.7,9.7,9.9
126.178555,9.7,9.7,9.9
126.383609,9.7,9.7,9.8
126.599516,9.7,9.7,9.9
126.818870,9.7,9.7,9.9
127.105835,9.7,9.7,9.8
127.321312,9.7,9.7,9.9
127.534952,9.7,9.7,9.8
127.751656,9.7,9.7,9.8
127.968828,9.7,9.7,9.8
128.268307,9.7,9.7,9.8
128.483705,9.8,9.7,9.8
128.691074,9.7,9.7,9.8
128.897626,9.7,9.7,9.8
129.120440,9.7,9.7,9.8
129.387319,9.7,9.7,9.8
129.609875,9.7,9.7,9.8
129.818783,9.7,9.7,9.8
130.051934,9.7,9.7,9.8
130.268855,9.7,9.7,9.8
130.575847,9.7,9.7,9.8
130.795885,9.7,9.7,9.8
131.013207,9.7,9.7,9.8
131.258645,9.7,9.7,9.8
131.491049,9.7,9.7,9.8
131.775297,9.7,9.7,9.8
132.002938,9.7,9.7,9.8
132.221926,9.7,9.7,9.8
132.438700,9.7,9.7,9.8
132.650678,9.7,9.7,9.9
132.946708,9.8,9.7,9.8
133.180162,9.7,9.7,9.9
133.397815,9.7,9.7,9.8
133.632062,9.7,9.7,9.8
133.849711,9.7,9.7,9.8
134.140233,9.7,9.7,9.8
134.353776,9.7,9.7,9.8
134.564945,9.7,9.7,9.9
134.782601,9.7,9.7,9.8
134.999585,9.7,9.7,9.8
135.277315,9.7,9.7,9.8
135.498175,9.7,9.7,9.8
135.787827,9.7,9.7,9.8
136.086020,9.7,9.7,9.9
136.374794,9.7,9.7,9.8
136.581737,9.8,9.7,9.8
136.817122,9.7,9.7,9.8
137.041902,9.7,9.7,9.9
137.258401,9.7,9.7,9.8
137.517396,9.7,9.7,9.8
137.725776,9.7,9.7,9.8
137.943121,9.7,9.7,9.8
138.158992,9.7,9.7,9.8
138.370935,9.7,9.7,9.8
138.654178,9.7,9.7,9.8
138.879182,9.7,9.7,9.8
139.096058,9.7,9.7,9.8
139.314434,9.7,9.7,9.8
139.528843,9.7,9.7,9.8
139.951101,9.7,9.7,9.8
140.169325,9.7,9.7,9.8
140.387921,9.7,9.7,9.8
140.606974,9.8,9.7,9.8
140.897235,9.7,9.7,9.8
141.103481,9.7,9.7,9.8
141.320452,9.7,9.7,9.9
141.537072,9.7,9.7,9.8
141.757564,9.7,9.7,9.8
142.032430,9.7,9.7,9.8
142.268317,9.7,9.7,9.8
142.487287,9.7,9.7,9.8
142.717594,9.7,9.7,9.8
142.950559,9.7,9.7,9.8
143.246484,9.7,9.7,9.8
143.463882,9.7,9.7,9.8
143.682103,9.7,9.7,9.8
143.899745,9.7,9.7,9.9
144.131625,9.7,9.7,9.8
144.430138,9.7,9.7,9.8
144.663887,9.7,9.7,9.9
144.892252,9.7,9.7,9.9
145.094865,9.7,9.7,9.8
145.311673,9.7,9.7,9.8
145.601722,9.7,9.7,9.9
145.810159,9.7,9.7,9.8
146.021794,9.7,9.7,9.8
146.296279,9.7,9.7,9.8
146.501423,9.7,9.7,9.8
146.769822,9.7,9.7,9.9
146.993504,9.7,9.7,9.8
147.212775,9.7,9.7,9.8
147.442769,9.7,9.7,9.8
147.664019,9.7,9.7,9.8
147.938075,9.7,9.7,9.8
148.175331,9.7,9.7,9.8
148.408000,9.7,9.7,9.8
148.648389,9.7,9.7,9.8
148.874203,9.7,9.7,9.8
149.170780,9.7,9.7,9.8
149.387734,9.7,9.7,9.8
149.619064,9.7,9.7,9.8
149.858827,9.7,9.7,9.8
150.068651,9.7,9.7,9.8
150.379748,9.7,9.7,9.9
150.598299,9.7,9.7,9.8
150.816837,9.7,9.7,9.8
151.026141,9.7,9.7,9.8
151.266517,9.7,9.7,9.9
151.546426,9.7,9.7,9.8
151.771448,9.7,9.7,9.8
152.012950,8.7,9.8,10.0
152.261947,9.8,9.7,9.9
152.495054,9.8,9.7,9.8
152.796744,9.7,9.7,9.9
153.007423,9.7,9.7,9.8
153.224767,9.8,9.7,9.8
153.443834,9.7,9.7,9.8
153.675644,9.7,9.7,9.8
153.960680,9.7,9.7,9.8
154.175908,9.7,9.7,9.8
154.399625,9.7,9.7,9.8
154.627001,9.7,9.7,9.8
154.860082,9.7,9.7,9.8
155.183468,9.7,9.7,9.8
155.402324,9.7,9.7,9.8
155.621912,9.7,9.7,9.8
155.864568,9.7,9.7,9.8
156.083535,9.7,9.7,9.8
156.441276,9.7,9.7,9.8
156.647554,9.7,9.7,9.8
156.878987,9.7,9.7,9.8
157.127729,9.7,9.7,9.8
157.418284,9.7,9.7,9.8
157.640892,9.7,9.7,9.8
157.844024,9.7,9.7,9.8
158.076198,9.7,9.7,9.8
158.294103,9.7,9.7,9.8
158.561391,9.7,9.7,9.9
158.777178,9.7,9.7,9.8
158.995459,9.7,9.7,9.8
159.238126,9.7,9.7,9.8
159.460559,9.7,9.7,9.9
159.753634,9.7,9.7,9.8
159.973555,9.7,9.7,9.8
160.191628,9.7,9.7,9.8
160.440879,9.7,9.7,9.8
160.657303,9.7,9.7,9.8
160.937875,9.7,9.7,9.9
161.152319,9.7,9.7,9.8
161.370748,9.7,9.7,9.8
161.587221,9.7,9.7,9.8
161.805106,9.7,9.7,9.8
162.094349,9.7,9.7,9.8
162.316090,9.7,9.7,9.8
162.532494,9.7,9.7,9.8
162.750849,9.7,9.7,9.8
162.968624,9.7,9.7,9.8
163.255778,9.7,9.7,9.8
163.479354,9.7,9.7,9.8
163.707925,9.7,9.7,9.8
163.929272,9.7,9.7,9.8
164.148004,9.7,9.7,9.8
164.430648,9.7,9.7,9.8
164.644938,9.7,9.7,9.8
164.863251,9.7,9.7,9.9
165.083006,9.7,9.7,9.8
165.288304,9.7,9.7,9.8
165.566724,9.7,9.7,9.8
165.783137,9.7,9.7,9.8
166.001152,9.7,9.7,9.8
166.209019,9.7,9.7,9.8
166.420243,9.7,9.7,9.9
166.713268,9.7,9.7,9.8
166.932625,9.8,9.7,9.8
167.150466,9.7,9.7,9.8
167.382592,9.7,9.7,9.8
167.604568,9.7,9.7,9.8
167.899060,9.7,9.7,9.8
168.120188,9.7,9.7,9.8
168.332481,9.7,9.7,9.8
168.564940,9.7,9.7,9.8
168.782823,9.7,9.7,9.8
169.065300,9.7,9.7,9.8
169.282234,9.7,9.7,9.8
169.499099,9.7,9.7,9.8
169.718938,9.7,9.7,9.8
169.984088,9.7,9.7,9.8
170.286623,9.7,9.7,9.8
170.503733,9.7,9.7,9.8
170.716677,9.7,9.7,9.8
170.934633,9.7,9.7,9.8
171.150879,9.7,9.7,9.8
171.423261,9.7,9.7,9.8
171.632481,9.7,9.7,9.9
171.865044,9.7,9.7,9.8
172.082438,9.7,9.7,9.8
172.313506,9.7,9.7,9.9
172.622229,9.7,9.7,9.8
172.826960,9.7,9.7,9.8
173.046330,9.7,9.7,9.8
173.263160,9.7,9.7,9.8
173.482665,9.7,9.7,9.8
173.804250,9.7,9.7,9.8
174.013362,9.7,9.7,9.8
174.271891,9.7,9.7,9.8
174.477773,9.7,9.7,9.8
174.691274,9.7,9.7,9.8
174.999760,9.8,9.7,9.8
175.209694,9.7,9.7,9.8
175.465078,9.8,9.7,9.9
175.691978,9.7,9.7,9.9
175.914369,9.7,9.7,9.8
176.204364,9.7,9.7,9.8
176.408127,9.7,9.7,9.8
176.613544,9.7,9.7,9.8
176.825244,9.7,9.7,9.8
177.045873,9.8,9.7,9.9
177.313951,9.7,9.7,9.9
177.541955,9.8,9.7,9.9
177.757669,9.8,9.7,9.8
177.989110,9.9,9.7,9.9
178.344333,9.8,9.7,9.9
178.566808,9.7,9.7,9.9
178.769936,9.7,9.7,9.8
179.002849,9.7,9.7,9.8
179.268900,9.7,9.7,9.8
179.547319,9.7,9.7,9.9
179.797023,9.7,9.8,9.8
180.014228,9.8,9.7,9.9
180.262484,9.8,9.7,9.8
180.479747,9.7,9.7,9.9
180.754836,9.7,9.8,9.8
180.967768,9.7,9.7,9.8
181.179804,9.8,9.7,9.9
181.408302,9.7,9.7,9.8
181.630121,9.7,9.7,9.9
181.935534,9.7,9.7,9.9
182.159713,9.8,9.7,9.8
182.371830,9.7,9.7,9.9
182.576393,9.7,9.7,9.9
182.813957,9.8,9.7,9.9
183.143312,9.8,9.7,9.9
183.348172,9.7,9.7,9.9
183.555904,9.7,9.7,9.8
183.766592,9.7,9.7,9.8
183.983835,9.8,9.7,9.8
184.258040,9.7,9.7,9.8
184.496361,9.7,9.7,9.9
184.759733,9.8,9.7,10.1
184.977860,9.8,9.7,9.8
185.196340,9.8,9.7,9.9
185.500100,9.7,9.7,10.0
185.719645,9.7,9.7,9.9
185.940845,9.7,9.7,9.8
186.202844,9.7,9.7,10.0
186.422649,9.8,9.7,9.9
186.721437,9.7,9.7,9.8
186.937675,9.6,9.7,10.0
187.154137,9.7,9.7,10.0
187.359283,9.7,9.7,9.9
187.572755,9.7,10.4,9.8
187.953909,9.8,5.2,9.9
188.177691,9.7,4.6,9.8
188.394795,9.7,4.0,9.9
188.614054,9.7,11.2,9.8
188.915945,9.7,12.8,9.8
189.127712,9.7,9.7,9.8
189.346810,9.7,9.3,9.8
189.563515,9.7,10.1,9.8
189.789991,9.7,11.8,9.8
190.091859,9.7,7.7,9.8
190.301111,9.7,8.2,9.8
190.512579,9.7,10.0,9.9
190.747392,9.7,10.5,9.8
190.959878,9.7,9.5,9.8
191.338776,9.7,8.5,9.8
191.621415,9.7,9.5,9.8
191.881592,9.7,12.2,9.8
192.101712,9.7,7.9,9.8
192.390439,9.7,7.9,9.8
192.611325,9.7,9.6,9.8
192.814213,9.7,9.2,9.8
193.021680,9.7,6.2,9.8
193.265191,9.7,5.7,9.8
193.553672,9.7,5.7,9.9
193.771669,9.7,7.3,9.8
194.060804,9.7,6.2,9.8
194.322279,9.7,5.1,9.8
194.659747,9.7,8.9,9.8
