timestamp,Accelerationz
9.761677026748657,9.7
9.799381971359253,9.7
9.837624311447144,9.7
9.874401092529297,9.7
9.911591529846191,9.7
9.948956489562988,9.7
9.986294507980347,9.7
10.025250434875488,9.7
10.061185359954834,9.7
10.100282192230225,9.7
10.137120008468628,9.7
10.174461364746094,9.7
10.212095260620117,9.7
10.249446630477905,9.7
10.287044763565063,9.7
10.323580741882324,9.7
10.361684322357178,9.7
10.39885663986206,9.7
10.436891317367554,9.7
10.474738121032715,9.7
10.511842012405396,9.7
10.548752069473267,9.7
10.586456775665283,9.7
10.624479055404663,9.7
10.661837577819824,9.7
10.699106931686401,9.7
10.736550569534302,9.7
10.774505376815796,9.7
10.811129808425903,9.7
10.84947419166565,9.7
10.886919498443604,9.7
10.924664735794067,9.7
10.962806940078735,9.7
10.999692678451538,9.7
11.036036014556885,9.7
11.0738685131073,9.7
11.112225532531738,9.7
11.149755716323853,9.7
11.18645429611206,9.7
11.224159955978394,9.7
11.26158356666565,9.7
11.299015045166016,9.7
11.337619304656982,9.7
11.373432874679565,9.7
11.41188645362854,9.7
11.44943904876709,9.7
11.486974954605103,9.7
11.524545907974243,9.7
11.56165862083435,9.7
11.599159002304077,9.7
11.636703491210938,9.7
11.674766778945923,9.7
11.712258577346802,9.7
11.749469518661499,9.7
11.787039518356323,9.7
11.824281930923462,9.7
11.861807107925415,9.7
11.899430274963379,9.7
11.936818599700928,9.7
11.974307775497437,9.7
12.011111497879028,9.7
12.04974102973938,9.7
12.087202787399292,9.7
12.124498128890991,9.7
12.161445379257202,9.7
12.198960065841675,9.7
12.237351179122925,9.7
12.273996353149414,9.7
12.31127381324768,9.7
12.349459171295166,9.7
12.38652491569519,9.7
12.423816204071045,9.7
12.462458372116089,9.7
12.498770952224731,9.7
12.537090301513672,9.7
12.574065923690796,9.7
12.611666202545166,9.7
12.649859189987183,9.7
12.686537742614746,9.7
12.724881410598755,9.7
12.76177978515625,9.7
12.79940414428711,9.7
12.838037967681885,9.7
12.87428092956543,9.7
12.912681341171265,9.7
12.949583053588867,9.7
12.987091779708862,9.7
13.024282455444336,9.7
13.061234712600708,9.7
13.099212884902954,9.7
13.136696100234985,9.7
13.174721002578735,9.7
13.21147608757019,9.7
13.249799966812134,9.7
13.286508321762085,9.7
13.324337005615234,9.7
13.362202882766724,9.7
13.399944543838501,9.7
13.436389923095703,9.7
13.474404335021973,9.7
13.511447429656982,9.7
13.549500226974487,9.7
13.58737850189209,9.7
13.623846769332886,9.7
13.66210389137268,9.7
13.699184656143188,9.7
13.737210035324097,9.7
13.773908853530884,9.7
13.812042713165283,9.7
13.849964618682861,9.7
13.885963916778564,9.7
13.92422604560852,9.7
13.962254285812378,9.7
13.998741626739502,9.7
14.037200927734375,9.7
14.074173927307129,9.7
14.112091302871704,9.7
14.14939284324646,9.7
14.186596393585205,9.7
14.224370002746582,9.7
14.26219630241394,9.7
14.299216032028198,9.7
14.337091207504272,9.7
14.374465465545654,9.7
14.411979913711548,9.7
14.448964834213257,9.7
14.486504793167114,9.7
14.52458667755127,9.7
14.560993671417236,9.7
14.59925365447998,9.7
14.637207746505737,9.7
14.674519538879395,9.7
14.712494373321533,9.7
14.749619245529175,9.7
14.786561012268066,9.7
14.824183940887451,9.7
14.861908435821533,9.7
14.899375200271606,9.7
14.936333179473877,9.7
14.974254369735718,9.7
15.01170802116394,9.7
15.048864126205444,9.7
15.086052894592285,9.7
15.123939275741577,9.7
15.161950588226318,9.7
15.199035882949829,9.7
15.236887693405151,9.7
15.274224519729614,9.7
15.312057495117188,9.7
15.350119590759277,9.7
15.386764526367188,9.7
15.423911094665527,9.7
15.462014198303223,9.7
15.499448776245117,9.7
15.536565780639648,9.7
15.57421326637268,9.7
15.611604690551758,9.7
15.649791717529297,9.7
15.686999082565308,9.7
15.724427461624146,9.8
15.76182222366333,9.7
15.799390316009521,9.7
15.837069511413574,9.9
15.874727725982666,10.2
15.911901712417603,9.4
15.948926448822021,9.4
15.987035274505615,9.7
16.024526596069336,9.7
16.062002182006836,9.7
16.099271297454834,9.4
16.137529850006104,9.3
16.17428159713745,9.5
16.21249508857727,9.8
16.249814987182617,8.7
16.286322116851807,8.2
16.32404088973999,7.7
16.361606121063232,7.6
16.39933133125305,6.6
16.436999082565308,6.5
16.47392463684082,5.8
16.512194395065308,5.2
16.54923677444458,5.1
16.587048053741455,4.7
16.624499082565308,4.5
16.662433624267578,4.6
16.699186325073242,4.5
16.736580848693848,4.4
16.774197340011597,3.8
16.812045335769653,2.7
16.849608898162842,0.0
16.88681197166443,6.1
16.924562454223633,2.6
16.96173596382141,-3.7
16.99888300895691,-0.4
17.03669309616089,-1.5
17.07392692565918,-0.3
17.111497163772583,0.6
17.149130821228027,0.2
17.187053442001343,-0.4
17.224810123443604,-1.3
17.261499404907227,0.1
17.299017667770386,-0.1
17.336660861968994,-0.1
17.374420881271362,-1.0
17.412261724472046,0.6
17.449374675750732,-1.8
17.48781943321228,1.1
17.524040460586548,-1.4
17.56195044517517,-3.0
17.59966254234314,-3.6
17.637271642684937,-2.9
17.674071073532104,-2.0
17.712916612625122,-1.9
17.74987030029297,-1.7
17.787036657333374,0.1
17.824763774871826,3.0
17.861594915390015,4.6
17.89942479133606,5.0
17.936442852020264,4.9
17.974271774291992,4.4
18.01169228553772,2.6
18.049010276794434,1.6
18.0866539478302,0.4
18.124216079711914,-0.1
18.161874771118164,-0.4
18.19999885559082,-0.2
18.23672366142273,0.1
18.2746160030365,-0.1
18.31240701675415,0.1
18.35046887397766,0.5
18.387216806411743,0.5
18.42368793487549,0.7
18.461874961853027,-0.5
18.49938416481018,0.8
18.5374493598938,0.0
18.574129104614258,-0.6
18.61183762550354,-0.5
18.64917302131653,-0.0
18.687291860580444,0.0
18.724140882492065,0.1
18.762442111968994,0.1
18.79905915260315,0.4
18.83684539794922,1.3
18.873884439468384,0.1
18.91191339492798,0.1
18.94979500770569,0.1
18.986948490142822,0.1
19.02386474609375,0.2
19.06147336959839,1.6
19.099703073501587,0.3
19.13712453842163,0.2
19.174885034561157,0.3
19.21170926094055,1.2
19.24902057647705,0.2
19.28702425956726,0.3
19.32430124282837,0.8
19.36127209663391,0.7
19.399455308914185,0.2
19.43737268447876,0.5
19.474487781524658,0.8
19.511765241622925,0.5
19.549793243408203,0.2
19.586735248565674,0.8
19.624837398529053,0.7
19.661540031433105,0.4
19.699453592300415,0.8
19.73674201965332,0.3
19.774644374847412,0.7
19.811594009399414,0.3
19.849273204803467,0.2
19.887314558029175,0.3
19.924722909927368,1.4
19.961852073669434,1.0
19.9991295337677,0.9
20.036715030670166,0.7
