timestamp,Force,Accelerationx,Accelerationy,Accelerationz,AccelerationResultant
3.053257465362549,1.71,0.6,9.6,-0.6,9.6
3.1279850006103516,1.71,0.6,9.6,-0.6,9.6
3.203585386276245,1.71,0.6,9.6,-0.6,9.6
3.2785918712615967,1.68,0.6,9.6,-0.5,9.6
3.3537516593933105,1.69,0.6,9.6,-0.6,9.6
3.4281504154205322,1.68,0.6,9.6,-0.5,9.6
3.503077745437622,1.72,0.6,9.6,-0.6,9.6
3.578282356262207,1.67,0.6,9.6,-0.6,9.6
3.6531777381896973,1.66,0.6,9.6,-0.6,9.6
3.728727340698242,1.68,0.6,9.6,-0.6,9.6
3.802643060684204,1.7,0.6,9.6,-0.6,9.6
3.878725528717041,1.72,0.6,9.6,-0.6,9.6
3.9537837505340576,1.68,0.6,9.6,-0.6,9.6
4.028247594833374,1.67,0.6,9.6,-0.6,9.6
4.103545665740967,1.7,0.6,9.6,-0.6,9.6
4.178221940994263,1.69,0.6,9.6,-0.6,9.6
4.2536704540252686,1.69,0.6,9.6,-0.6,9.6
4.328045845031738,1.68,0.6,9.6,-0.6,9.6
4.403602838516235,1.68,0.6,9.6,-0.6,9.6
4.4790198802948,1.71,0.6,9.6,-0.6,9.6
4.552911281585693,1.69,0.6,9.6,-0.6,9.6
4.628591060638428,1.71,0.6,9.6,-0.6,9.6
4.704174995422363,1.7,0.6,9.6,-0.6,9.6
4.77839994430542,1.72,0.6,9.6,-0.6,9.6
4.8532633781433105,1.7,0.6,9.6,-0.6,9.6
4.928465843200684,1.69,0.6,9.6,-0.6,9.6
5.003209352493286,1.68,0.6,9.6,-0.6,9.6
5.078903675079346,1.69,0.6,9.6,-0.6,9.6
5.153430223464966,1.71,0.6,9.6,-0.6,9.6
5.22896409034729,1.69,0.6,9.6,-0.6,9.6
5.30330228805542,1.69,0.6,9.6,-0.6,9.6
5.377743482589722,1.69,0.6,9.6,-0.6,9.6
5.453137397766113,1.69,0.6,9.6,-0.6,9.6
5.528686285018921,1.69,0.6,9.6,-0.6,9.6
5.60337495803833,1.7,0.6,9.6,-0.6,9.6
5.697380304336548,1.69,0.6,9.6,-0.6,9.6
5.772521495819092,1.67,0.6,9.6,-0.6,9.6
5.84716010093689,1.69,0.6,9.6,-0.6,9.6
5.922099828720093,1.66,0.6,9.6,-0.6,9.6
5.99771523475647,1.66,0.6,9.6,-0.6,9.6
6.07156777381897,1.67,0.6,9.6,-0.6,9.6
6.147899389266968,1.65,0.6,9.6,-0.6,9.6
6.222649335861206,1.7,0.6,9.6,-0.6,9.6
6.296604871749878,1.68,0.6,9.6,-0.6,9.6
6.372121810913086,1.67,0.6,9.6,-0.6,9.6
6.447502374649048,1.66,0.6,9.6,-0.6,9.6
6.522351503372192,1.69,0.6,9.6,-0.6,9.6
6.596729040145874,1.67,0.6,9.6,-0.6,9.6
6.6723973751068115,1.7,0.6,9.6,-0.6,9.6
6.746939182281494,1.68,0.6,9.6,-0.6,9.6
6.821436882019043,1.69,0.6,9.6,-0.6,9.6
6.897241830825806,1.7,0.6,9.6,-0.6,9.6
6.972424268722534,1.66,0.6,9.6,-0.6,9.6
7.047237873077393,1.68,0.6,9.6,-0.6,9.6
7.121927499771118,1.69,0.6,9.6,-0.6,9.6
7.19674277305603,1.67,0.6,9.6,-0.6,9.6
7.272503137588501,1.66,0.6,9.6,-0.6,9.6
7.347522497177124,1.67,0.6,9.6,-0.6,9.6
7.422698497772217,1.67,0.6,9.6,-0.6,9.6
7.496875762939453,1.69,0.6,9.6,-0.6,9.6
7.572136640548706,1.66,0.6,9.6,-0.6,9.6
7.647224187850952,1.67,0.6,9.6,-0.6,9.6
7.722765207290649,1.69,0.6,9.6,-0.6,9.6
7.797260999679565,1.67,0.6,9.6,-0.6,9.6
7.871856927871704,1.67,0.6,9.6,-0.6,9.6
7.947321891784668,1.65,0.6,9.6,-0.6,9.6
8.022276878356934,1.67,0.6,9.6,-0.6,9.6
8.097019910812378,1.68,0.6,9.6,-0.6,9.6
8.172471523284912,1.67,0.6,9.6,-0.6,9.6
8.247732877731323,1.67,0.6,9.6,-0.6,9.6
8.321918249130249,1.67,0.6,9.6,-0.6,9.6
8.397931575775146,1.67,0.6,9.6,-0.6,9.6
8.47239899635315,1.67,0.6,9.6,-0.6,9.6
8.547285795211792,1.66,0.6,9.6,-0.6,9.6
8.622185230255127,1.67,0.6,9.6,-0.6,9.6
8.697617769241333,1.68,0.6,9.6,-0.6,9.6
8.772467613220215,1.67,0.6,9.6,-0.6,9.6
8.84835958480835,1.66,0.6,9.6,-0.6,9.6
8.921915531158447,1.67,0.6,9.6,-0.6,9.6
8.996897220611572,1.65,0.6,9.6,-0.6,9.6
9.071979522705078,1.66,0.6,9.6,-0.6,9.6
9.14761757850647,1.65,0.6,9.6,-0.6,9.6
9.22188663482666,1.68,0.6,9.6,-0.6,9.6
9.297303438186646,1.68,0.6,9.6,-0.6,9.6
9.372563123703003,1.67,0.6,9.6,-0.6,9.6
9.44776701927185,1.67,0.6,9.6,-0.6,9.6
9.523662090301514,1.69,0.6,9.6,-0.6,9.6
9.597427606582642,1.69,0.6,9.6,-0.6,9.6
9.690704584121704,1.67,0.6,9.6,-0.6,9.6
9.76658034324646,1.69,0.6,9.6,-0.6,9.6
9.84122347831726,1.71,0.6,9.6,-0.6,9.6
9.916671514511108,1.67,0.6,9.6,-0.6,9.6
9.990966081619263,1.68,0.6,9.6,-0.6,9.6
10.065725088119507,1.69,0.6,9.6,-0.6,9.6
10.141871929168701,1.68,0.6,9.6,-0.6,9.6
10.216584920883179,1.68,0.6,9.6,-0.6,9.6
10.290974855422974,1.7,0.6,9.6,-0.6,9.6
10.365767478942871,1.67,0.6,9.6,-0.6,9.6
10.441518306732178,1.68,0.6,9.6,-0.6,9.6
10.516193389892578,1.69,0.6,9.6,-0.6,9.6
10.591643333435059,1.67,0.6,9.6,-0.6,9.6
10.666063070297241,1.68,0.6,9.6,-0.6,9.6
10.741048097610474,1.67,0.6,9.6,-0.6,9.6
10.815583944320679,1.7,0.6,9.6,-0.6,9.6
10.891541957855225,1.66,0.6,9.6,-0.6,9.6
10.966748714447021,1.66,0.6,9.6,-0.6,9.6
11.040937423706055,1.65,0.6,9.6,-0.6,9.6
11.116336107254028,1.67,0.6,9.6,-0.6,9.6
11.190937757492065,1.65,0.6,9.6,-0.6,9.6
11.266377210617065,1.66,0.6,9.6,-0.6,9.6
11.34071683883667,1.68,0.6,9.6,-0.6,9.6
11.415888786315918,1.67,0.6,9.6,-0.6,9.6
11.49053144454956,1.67,0.6,9.6,-0.6,9.6
11.566148042678833,1.68,0.6,9.6,-0.6,9.6
11.641465902328491,1.67,0.6,9.6,-0.6,9.6
11.717078924179077,1.7,0.6,9.6,-0.6,9.6
11.791258573532104,1.7,0.6,9.6,-0.6,9.6
11.865754127502441,1.69,0.6,9.6,-0.6,9.6
11.94143295288086,1.68,0.6,9.6,-0.6,9.6
12.015982627868652,1.69,0.6,9.6,-0.6,9.6
12.091625690460205,1.69,0.6,9.6,-0.6,9.6
12.166262149810791,1.66,0.6,9.6,-0.6,9.6
12.241760730743408,1.67,0.6,9.6,-0.6,9.6
12.31642460823059,1.69,0.6,9.6,-0.6,9.6
12.391648769378662,1.69,0.6,9.6,-0.6,9.6
12.465627193450928,1.69,0.6,9.6,-0.6,9.6
12.541180849075317,1.69,0.6,9.6,-0.6,9.6
12.616211414337158,1.7,0.6,9.6,-0.6,9.6
12.691618204116821,1.68,0.6,9.6,-0.6,9.6
12.766004800796509,1.68,0.6,9.6,-0.6,9.6
12.841144561767578,1.69,0.6,9.6,-0.6,9.6
12.915990829467773,1.68,0.6,9.6,-0.6,9.6
12.991197347640991,1.71,0.6,9.6,-0.6,9.6
13.066530466079712,1.69,0.6,9.6,-0.6,9.6
13.14045524597168,1.67,0.6,9.6,-0.6,9.6
13.216832876205444,1.68,0.6,9.6,-0.6,9.6
13.291466474533081,1.68,0.6,9.6,-0.6,9.6
13.366101741790771,1.67,0.6,9.6,-0.6,9.6
13.440805673599243,1.65,0.6,9.6,-0.6,9.6
13.516451597213745,1.65,0.6,9.6,-0.6,9.6
13.59142804145813,1.67,0.6,9.6,-0.6,9.6
13.666760683059692,1.68,0.6,9.6,-0.6,9.6
13.741186380386353,1.69,0.6,9.6,-0.6,9.6
13.81587553024292,1.69,0.6,9.6,-0.6,9.6
13.891050338745117,1.69,0.6,9.6,-0.6,9.6
13.96635127067566,1.7,0.6,9.6,-0.6,9.6
14.041001081466675,1.7,0.6,9.6,-0.6,9.6
14.116469860076904,1.7,0.6,9.6,-0.6,9.6
14.190770626068115,1.69,0.6,9.6,-0.6,9.6
14.266295909881592,1.67,0.6,9.6,-0.6,9.6
14.341216802597046,1.68,0.6,9.6,-0.6,9.6
14.416198253631592,1.72,0.6,9.6,-0.6,9.6
14.491359949111938,1.7,0.6,9.6,-0.6,9.6
14.565662860870361,1.69,0.6,9.6,-0.6,9.6
14.641487836837769,1.69,0.6,9.6,-0.6,9.6
14.716415166854858,1.68,0.6,9.6,-0.6,9.6
14.791698217391968,1.68,0.6,9.6,-0.6,9.6
14.865705251693726,1.68,0.6,9.6,-0.6,9.6
14.940940141677856,1.69,0.6,9.6,-0.6,9.6
15.016709804534912,1.69,0.6,9.6,-0.6,9.6
15.091706037521362,1.68,0.6,9.6,-0.6,9.6
15.1659255027771,1.7,0.6,9.6,-0.6,9.6
15.241366386413574,1.7,0.6,9.6,-0.6,9.6
15.316220998764038,1.68,0.6,9.6,-0.6,9.6
15.391253471374512,1.69,0.6,9.6,-0.6,9.6
15.465816974639893,1.7,0.6,9.6,-0.6,9.6
15.540827512741089,1.68,0.6,9.6,-0.6,9.6
15.616053581237793,1.71,0.6,9.6,-0.6,9.6
15.691391944885254,1.69,0.6,9.6,-0.6,9.6
15.766479969024658,1.68,0.6,9.6,-0.6,9.6
15.841454267501831,1.67,0.6,9.6,-0.6,9.6
15.9167320728302,1.7,0.6,9.6,-0.6,9.6
15.991769313812256,1.69,0.6,9.6,-0.6,9.6
16.066348791122437,1.68,0.6,9.6,-0.6,9.6
16.141382455825806,1.69,0.6,9.6,-0.6,9.6
16.21614170074463,1.67,0.6,9.6,-0.6,9.6
16.29161262512207,1.67,0.6,9.6,-0.6,9.6
16.366982221603394,1.69,0.6,9.6,-0.6,9.6
16.440474271774292,1.71,0.6,9.6,-0.6,9.6
16.5352520942688,1.67,0.6,9.6,-0.6,9.6
16.6095187664032,1.68,0.6,9.6,-0.6,9.6
16.685011863708496,1.69,0.6,9.6,-0.6,9.6
16.759838581085205,1.7,0.6,9.6,-0.6,9.6
16.835272073745728,1.7,0.6,9.6,-0.6,9.6
16.910075187683105,1.66,0.6,9.6,-0.6,9.6
16.98558211326599,1.68,0.6,9.6,-0.6,9.6
17.0602810382843,1.69,0.6,9.6,-0.6,9.6
17.134494066238403,1.68,0.6,9.6,-0.6,9.6
17.210262775421143,1.67,0.6,9.6,-0.6,9.6
17.2851345539093,1.71,0.6,9.6,-0.6,9.6
17.359493732452393,1.69,0.6,9.6,-0.6,9.6
17.435084342956543,1.68,0.6,9.6,-0.6,9.6
17.51042103767395,1.71,0.6,9.6,-0.6,9.6
17.584834814071655,1.69,0.6,9.6,-0.6,9.6
17.660585165023804,1.67,0.6,9.6,-0.6,9.6
17.73536729812622,1.67,0.6,9.6,-0.6,9.6
17.809629678726196,1.65,0.6,9.6,-0.6,9.6
17.88540029525757,1.68,0.6,9.6,-0.6,9.6
17.960373878479004,1.67,0.6,9.6,-0.6,9.6
18.03524398803711,1.66,0.6,9.6,-0.5,9.6
18.11006259918213,1.68,0.7,9.6,-0.7,9.7
18.18562602996826,1.69,0.6,9.6,-0.5,9.6
18.259459257125854,1.68,0.6,9.6,-0.7,9.6
18.33567714691162,1.69,0.6,9.6,-0.6,9.6
18.40950036048889,1.71,0.6,9.6,-0.6,9.6
18.485347986221313,1.69,0.6,9.6,-0.6,9.6
18.55946373939514,1.67,0.7,9.6,-0.6,9.6
18.635538339614868,1.66,0.6,9.6,-0.6,9.6
18.710353136062622,1.67,0.6,9.6,-0.6,9.6
18.784834146499634,1.69,0.6,9.6,-0.6,9.6
18.85985040664673,1.69,0.6,9.6,-0.6,9.6
18.934569835662842,1.67,0.6,9.6,-0.6,9.6
19.00984787940979,1.68,0.6,9.6,-0.6,9.6
19.085416078567505,1.68,0.6,9.6,-0.5,9.6
19.159510374069214,1.66,0.6,9.6,-0.6,9.6
19.2356219291687,1.67,0.6,9.6,-0.6,9.6
19.31030297279358,1.66,0.6,9.6,-0.6,9.6
19.385138034820557,1.68,0.6,9.6,-0.6,9.6
19.460185050964355,1.69,0.6,9.6,-0.7,9.6
19.534741640090942,1.67,0.6,9.6,-0.6,9.6
19.61037015914917,1.69,0.6,9.6,-0.6,9.6
19.68443536758423,1.69,0.6,9.6,-0.6,9.6
19.759746313095093,1.67,0.6,9.6,-0.6,9.6
19.834502696990967,1.67,0.6,9.6,-0.6,9.6
19.90977716445923,1.69,0.6,9.6,-0.6,9.6
19.985801219940186,1.69,0.6,9.6,-0.6,9.6
20.059652090072632,1.71,0.6,9.6,-0.5,9.6
