timestamp,Force,Accelerationx,Accelerationy,Accelerationz,AccelerationResultant
8.313817501068115,1.7,0.6,9.7,0.6,9.7
8.40756869316101,1.7,0.6,10.0,0.8,10.0
8.482352495193481,1.68,0.6,9.9,0.7,9.9
8.557581424713135,1.68,0.5,9.7,0.8,9.7
8.63293719291687,1.7,0.6,9.8,0.8,9.9
8.707780838012695,1.69,0.6,9.2,0.7,9.2
8.782584190368652,1.73,0.6,9.7,0.7,9.7
8.857897996902466,1.71,0.6,9.4,0.7,9.4
8.931833267211914,1.68,0.6,9.8,0.7,9.8
9.0077223777771,1.7,0.6,9.8,0.8,9.9
9.082088947296143,1.67,0.6,9.3,0.7,9.3
9.158537864685059,1.69,0.6,9.8,0.5,9.8
9.232383966445923,1.69,0.6,9.8,0.7,9.8
9.307374715805054,1.71,0.6,9.7,0.7,9.7
9.38217830657959,1.7,0.6,9.4,0.7,9.4
9.457046747207642,1.71,0.6,9.4,0.5,9.4
9.532949924468994,1.71,0.6,9.6,0.7,9.6
9.607450246810913,1.69,0.6,9.3,0.5,9.3
9.682957887649536,1.7,0.6,9.8,0.7,9.8
9.757875204086304,1.7,0.6,9.8,0.7,9.8
9.832859754562378,1.67,0.5,9.7,0.7,9.7
9.907423973083496,1.71,0.6,9.6,0.8,9.7
9.982410669326782,1.69,0.6,9.8,0.4,9.8
10.058279991149902,1.69,0.6,9.4,0.7,9.4
10.132125854492188,1.69,0.6,9.9,0.8,10.0
10.207523345947266,1.68,0.6,9.7,0.3,9.7
10.283060550689697,1.71,0.6,9.6,0.7,9.6
10.35768175125122,1.7,0.6,10.0,0.9,10.1
10.432678461074829,1.69,0.6,9.3,0.3,9.3
10.507633686065674,1.69,0.6,9.5,0.7,9.5
10.583144664764404,1.67,0.6,9.1,0.7,9.1
10.657257795333862,1.67,0.6,9.7,0.8,9.8
10.732353687286377,1.72,0.6,9.7,0.6,9.7
10.808166980743408,1.71,0.7,10.0,0.5,10.0
10.883023500442505,1.72,0.5,9.7,0.8,9.7
10.958105325698853,1.69,0.6,9.5,0.7,9.5
11.033281326293945,1.67,0.6,9.7,0.7,9.7
11.10732388496399,1.68,0.6,9.5,0.9,9.6
11.181974172592163,1.68,0.6,9.8,0.7,9.8
11.258107662200928,1.7,0.6,9.6,0.6,9.6
11.332802057266235,1.69,0.6,9.9,0.8,10.0
11.408260822296143,1.71,0.6,9.5,0.5,9.5
11.483119249343872,1.7,0.6,9.5,0.5,9.5
11.558140993118286,1.69,0.7,9.0,0.4,9.0
11.632981061935425,1.68,0.6,9.7,0.6,9.7
11.70789647102356,1.68,0.6,9.8,0.7,9.8
11.783082723617554,1.69,0.7,9.9,0.7,9.9
11.85696029663086,1.7,0.6,9.8,0.7,9.8
11.93240737915039,1.7,0.5,9.5,0.8,9.5
12.007674217224121,1.67,0.6,9.8,0.8,9.9
12.082500696182251,1.7,0.6,9.2,0.5,9.2
12.15798044204712,1.7,0.6,9.7,0.6,9.7
12.232728242874146,1.69,0.6,9.3,0.8,9.4
12.307464838027954,1.72,0.6,9.8,0.8,9.9
12.382825374603271,1.7,0.6,9.8,0.4,9.8
12.457085609436035,1.68,0.6,9.7,0.7,9.7
12.532939910888672,1.67,0.6,9.9,0.7,9.9
12.607831954956055,1.68,0.6,9.4,0.5,9.4
12.683146476745605,1.7,0.6,9.5,0.6,9.5
12.757797718048096,1.69,0.6,9.2,0.5,9.2
12.833156824111938,1.71,0.6,9.4,0.5,9.4
12.907848596572876,1.69,0.6,9.6,0.5,9.6
12.982487678527832,1.69,0.5,9.3,0.7,9.3
13.05767273902893,1.68,0.5,9.8,0.8,9.8
13.13226842880249,1.71,0.6,9.7,0.5,9.7
13.207421779632568,1.69,0.6,9.3,0.5,9.3
13.283262491226196,1.72,0.6,9.9,0.8,10.0
13.357439279556274,1.71,0.6,9.6,0.7,9.6
13.43348217010498,1.73,0.6,9.7,0.7,9.7
13.507359504699707,1.7,0.5,9.2,0.8,9.2
13.583053827285767,1.68,0.6,9.6,0.8,9.7
13.657247543334961,1.68,0.5,9.7,0.8,9.7
13.733132123947144,1.69,0.6,9.6,0.4,9.6
13.80693531036377,1.68,0.6,9.8,0.7,9.8
13.88304591178894,1.69,0.6,9.7,0.8,9.8
13.957551717758179,1.7,0.6,9.9,0.7,9.9
14.032131910324097,1.68,0.6,9.4,0.5,9.4
14.108172416687012,1.7,0.6,9.5,0.7,9.5
14.182978630065918,1.68,0.6,9.2,0.6,9.2
14.25802493095398,1.71,0.6,9.5,0.6,9.5
14.332698106765747,1.69,0.6,9.6,0.5,9.6
14.407895803451538,1.69,0.7,9.3,0.4,9.3
14.482840061187744,1.69,0.6,9.9,0.8,10.0
14.558029651641846,1.71,0.6,9.6,0.7,9.6
14.632709980010986,1.72,0.6,9.2,0.7,9.2
14.708096504211426,1.71,0.6,10.0,1.0,10.1
14.782670736312866,1.7,0.6,9.7,0.5,9.7
14.85797381401062,1.71,0.6,9.5,0.6,9.5
14.933022737503052,1.68,0.6,9.5,0.4,9.5
15.007268905639648,1.68,0.6,9.5,0.5,9.5
15.08287501335144,1.68,0.6,9.5,0.5,9.5
15.157967567443848,1.67,0.6,9.6,0.5,9.6
15.233150005340576,1.68,0.6,9.6,0.7,9.6
15.307600736618042,1.69,0.6,9.6,0.8,9.7
15.383068084716797,1.68,0.6,9.8,0.7,9.8
15.458276271820068,1.68,0.5,9.4,0.9,9.5
15.533009052276611,1.67,0.6,9.6,0.4,9.6
15.60779595375061,1.66,0.6,9.6,0.7,9.6
15.68265700340271,1.69,0.6,9.6,0.8,9.7
15.757554292678833,1.68,0.6,9.6,0.8,9.7
15.833134412765503,1.69,0.6,9.6,0.8,9.7
15.908049821853638,1.69,0.5,9.6,0.7,9.6
15.983208179473877,1.7,0.6,9.7,0.8,9.8
16.057607889175415,1.7,0.6,9.5,0.3,9.5
16.133085250854492,1.69,0.6,9.6,0.8,9.7
16.20717978477478,1.67,0.6,9.6,0.8,9.7
16.282870292663574,1.67,0.6,9.6,0.5,9.6
16.35782027244568,1.66,0.7,9.5,0.5,9.5
16.432983875274658,1.66,0.6,9.6,0.6,9.6
16.508238315582275,1.67,0.6,9.7,0.7,9.7
16.582626342773438,1.66,0.6,9.6,0.4,9.6
16.65828514099121,1.67,0.6,9.6,0.7,9.6
16.73226499557495,1.69,0.6,9.6,0.6,9.6
16.807305812835693,1.65,0.6,9.6,0.5,9.6
16.883312225341797,1.67,0.6,9.6,0.5,9.6
16.95818281173706,1.71,0.6,9.4,0.8,9.5
17.032845497131348,1.7,0.5,9.8,0.8,9.8
17.108009815216064,1.69,0.7,9.5,0.3,9.5
17.182463884353638,1.67,0.6,9.6,0.8,9.7
17.25742530822754,1.69,0.6,9.6,0.8,9.7
17.33322548866272,1.66,0.6,9.6,0.8,9.7
17.407958269119263,1.7,0.6,9.6,0.8,9.7
17.4825439453125,1.7,0.6,9.4,0.8,9.5
17.557945728302002,1.69,0.6,9.8,0.8,9.9
17.632386922836304,1.71,0.7,9.6,0.3,9.6
17.708089351654053,1.68,0.6,9.6,0.8,9.7
17.783075094223022,1.69,0.6,9.6,0.8,9.7
17.858246564865112,1.7,0.6,9.6,0.8,9.7
17.93221950531006,1.7,0.6,9.6,0.8,9.7
18.008429527282715,1.72,0.6,9.8,0.8,9.9
18.082836151123047,1.67,0.6,9.5,0.8,9.6
18.157130241394043,1.7,0.6,9.7,0.8,9.8
18.233349084854126,1.68,0.6,9.6,0.8,9.7
18.30754852294922,1.7,0.6,9.6,0.8,9.7
18.38295578956604,1.7,0.6,9.6,0.8,9.7
18.458287239074707,1.71,0.6,9.6,0.7,9.6
18.533061504364014,1.72,0.6,9.4,0.4,9.4
18.607782125473022,1.71,0.6,9.6,0.8,9.7
18.682585954666138,1.69,0.6,9.6,0.8,9.7
18.757835865020752,1.69,0.6,9.6,0.8,9.7
18.83335828781128,1.69,0.6,9.6,0.8,9.7
18.908576726913452,1.69,0.6,9.6,0.8,9.7
18.982469081878662,1.7,0.6,9.6,0.7,9.6
19.05749201774597,1.66,0.6,9.7,0.8,9.8
19.13316297531128,1.7,0.6,9.6,0.4,9.6
19.207130432128906,1.69,0.6,9.6,0.4,9.6
19.283634901046753,1.7,0.7,9.5,0.4,9.5
19.35741114616394,1.72,0.6,9.6,0.5,9.6
19.43284296989441,1.72,0.6,9.6,0.8,9.7
19.508353233337402,1.7,0.6,9.6,0.7,9.6
19.58282470703125,1.71,0.6,9.4,0.6,9.4
19.658005475997925,1.69,0.6,9.5,0.4,9.5
19.732267379760742,1.68,0.6,9.6,0.4,9.6
19.807485818862915,1.7,0.6,9.6,0.5,9.6
19.88269805908203,1.71,0.6,9.6,0.7,9.6
19.976683616638184,1.7,0.6,9.6,0.5,9.6
20.05186438560486,1.72,0.6,9.3,0.3,9.3
20.126668453216553,1.71,0.6,9.7,0.8,9.8
20.201592922210693,1.67,0.6,9.6,0.8,9.7
20.277695655822754,1.69,0.6,9.6,0.8,9.7
20.352498531341553,1.67,0.6,9.6,0.8,9.7
20.426273822784424,1.69,0.6,9.6,0.8,9.7
20.502123594284058,1.69,0.6,9.6,0.6,9.6
20.576987981796265,1.68,0.7,9.2,0.5,9.2
20.652103900909424,1.7,0.6,9.6,0.5,9.6
20.726313591003418,1.69,0.6,9.6,0.7,9.6
20.802198886871338,1.67,0.6,9.6,0.7,9.6
20.876516819000244,1.65,0.6,9.6,0.5,9.6
20.951189756393433,1.69,0.6,9.6,0.6,9.6
21.026427745819092,1.67,0.6,9.6,0.7,9.6
21.101579427719116,1.68,0.6,9.8,0.8,9.9
21.177053213119507,1.7,0.6,9.5,0.5,9.5
21.251786470413208,1.67,0.6,9.6,0.6,9.6
21.32634401321411,1.71,0.6,9.6,0.7,9.6
21.401867628097534,1.68,0.6,9.6,0.8,9.7
21.47673010826111,1.69,0.6,9.6,0.6,9.6
21.57063317298889,1.71,0.6,9.6,0.7,9.6
21.645062685012817,1.72,0.6,9.8,0.8,9.9
21.720936059951782,1.68,0.6,9.6,0.5,9.6
21.79580044746399,1.68,0.6,9.6,0.6,9.6
21.870768547058105,1.69,0.6,9.6,0.8,9.7
21.945338010787964,1.73,0.6,9.6,0.7,9.6
22.02019453048706,1.72,0.6,9.6,0.7,9.6
22.09539246559143,1.71,0.6,9.6,0.6,9.6
22.170490026474,1.71,0.6,9.6,0.7,9.6
22.245367765426636,1.71,0.6,9.6,0.6,9.6
22.32080626487732,1.72,0.6,9.6,0.6,9.6
22.395188093185425,1.69,0.6,9.6,0.7,9.6
22.470017194747925,1.69,0.6,9.6,0.7,9.6
22.54540514945984,1.72,0.6,9.6,0.7,9.6
22.621278524398804,1.69,0.6,9.6,0.7,9.6
22.69507908821106,1.71,0.7,9.8,0.6,9.8
22.770037174224854,1.7,0.5,9.6,0.8,9.6
22.864626169204712,1.68,0.6,9.6,0.8,9.7
22.93909525871277,1.67,0.6,9.6,0.6,9.6
23.014472246170044,1.7,0.6,9.6,0.7,9.6
23.088851928710938,1.7,0.6,9.6,0.6,9.6
23.164236307144165,1.68,0.6,9.6,0.6,9.6
23.258297204971313,1.68,0.6,9.6,0.6,9.6
23.333045721054077,1.69,0.6,9.6,0.7,9.6
23.4082088470459,1.69,0.6,9.6,0.6,9.6
23.48300838470459,1.67,0.6,9.6,0.6,9.6
23.558764934539795,1.7,0.6,9.6,0.7,9.6
23.63309144973755,1.68,0.6,9.6,0.6,9.6
23.708069801330566,1.69,0.6,9.6,0.7,9.6
23.78377914428711,1.67,0.6,9.5,0.7,9.5
23.85805034637451,1.7,0.6,9.8,0.8,9.9
23.932881832122803,1.69,0.7,9.5,0.4,9.5
24.007545471191406,1.69,0.6,9.5,0.4,9.5
24.08367657661438,1.69,0.6,9.5,0.4,9.5
24.15853214263916,1.71,0.6,9.6,0.6,9.6
24.232830047607422,1.7,0.6,9.6,0.8,9.7
24.308316707611084,1.67,0.6,9.6,0.6,9.6
24.38275456428528,1.68,0.6,9.6,0.6,9.6
24.457911014556885,1.68,0.6,9.6,0.6,9.6
24.533297061920166,1.7,0.6,9.6,0.6,9.6
24.607829332351685,1.71,0.6,9.6,0.6,9.6
24.68407964706421,1.71,0.6,9.6,0.7,9.6
24.758045196533203,1.69,0.6,9.6,0.7,9.6
24.833437204360962,1.67,0.7,9.2,0.3,9.2
24.908508777618408,1.71,0.6,9.9,0.8,10.0
24.983421564102173,1.69,0.5,9.7,0.8,9.7
25.058509349822998,1.72,0.6,9.6,0.6,9.6
25.132828950881958,1.7,0.6,9.5,0.4,9.5
25.20829439163208,1.71,0.6,9.9,0.7,9.9
25.283875226974487,1.72,0.5,9.4,0.8,9.4
25.3579843044281,1.72,0.5,9.5,0.8,9.5
25.433346033096313,1.69,0.6,9.6,0.8,9.7
25.50770330429077,1.69,0.6,9.7,0.8,9.8
25.58335256576538,1.69,0.6,9.2,0.6,9.2
25.65828561782837,1.7,0.6,9.4,0.6,9.4
25.752305507659912,1.7,0.6,9.6,0.8,9.7
25.826797485351562,1.71,0.5,9.5,0.8,9.5
25.921570777893066,1.72,0.7,9.2,0.4,9.2
25.9953293800354,1.69,0.6,9.4,0.7,9.4
26.070728063583374,1.69,0.6,9.6,0.8,9.7
26.145670652389526,1.68,0.6,9.7,0.8,9.8
26.220378637313843,1.7,0.6,9.5,0.7,9.5
26.29627251625061,1.7,0.6,9.9,0.7,9.9
26.37102460861206,1.71,0.6,9.6,0.7,9.6
26.445459842681885,1.68,0.6,9.4,0.4,9.4
26.520023584365845,1.7,0.6,9.5,0.5,9.5
26.596105813980103,1.67,0.6,9.5,0.5,9.5
26.6704580783844,1.69,0.6,9.6,0.5,9.6
26.745898962020874,1.71,0.6,9.6,0.7,9.6
26.820594310760498,1.7,0.6,9.6,0.7,9.6
26.895056009292603,1.69,0.6,9.6,0.7,9.6
26.97064781188965,1.69,0.6,9.4,0.7,9.4
27.046106100082397,1.68,0.5,9.9,0.8,9.9
27.12083125114441,1.68,0.6,9.7,0.5,9.7
27.195061683654785,1.71,0.6,9.6,0.6,9.6
27.289153814315796,1.69,0.6,9.7,0.8,9.8
27.364267587661743,1.69,0.6,9.4,0.5,9.4
27.439464330673218,1.69,0.6,9.7,0.5,9.7
27.514389276504517,1.69,0.6,9.7,0.8,9.8
27.58961296081543,1.69,0.6,9.7,0.8,9.8
27.664385557174683,1.68,0.6,9.6,0.7,9.6
27.739375829696655,1.72,0.6,9.7,0.7,9.7
27.814563512802124,1.7,0.6,9.4,0.7,9.4
27.889294862747192,1.72,0.6,9.5,0.8,9.6
27.964903354644775,1.69,0.6,9.6,0.8,9.7
28.039880514144897,1.71,0.5,9.8,0.8,9.8
28.11494016647339,1.72,0.6,9.4,0.7,9.4
28.190059423446655,1.7,0.6,9.6,0.8,9.7
28.263896703720093,1.69,0.6,9.7,0.8,9.8
28.339454174041748,1.71,0.6,9.7,0.8,9.8
28.414817571640015,1.69,0.6,10.0,0.8,10.0
28.48956298828125,1.68,0.6,9.2,0.5,9.2
28.564486026763916,1.69,0.6,9.4,0.7,9.4
28.6390860080719,1.69,0.6,9.7,0.8,9.8
28.71463918685913,1.69,0.6,9.6,0.5,9.6
28.7898952960968,1.69,0.6,9.7,0.8,9.8
28.864204168319702,1.7,0.6,9.7,0.7,9.7
28.93948721885681,1.71,0.6,9.6,0.6,9.6
29.014302492141724,1.72,0.6,9.6,0.7,9.6
29.08990478515625,1.71,0.6,9.6,0.8,9.7
29.165039777755737,1.72,0.5,10.0,1.0,10.1
29.23928999900818,1.71,0.6,9.3,0.5,9.3
29.313929319381714,1.69,0.6,9.4,0.6,9.4
29.3892343044281,1.71,0.6,9.7,0.8,9.8
29.483614444732666,1.69,0.7,9.5,0.7,9.6
29.558106899261475,1.66,0.6,9.4,0.6,9.4
29.633395671844482,1.69,0.6,9.4,0.6,9.4
29.708794832229614,1.68,0.6,9.7,0.8,9.8
29.783669471740723,1.69,0.6,9.7,0.8,9.8
29.85823392868042,1.68,0.6,9.3,0.4,9.3
29.9519624710083,1.69,0.6,9.2,0.3,9.2
30.026657819747925,1.69,0.6,9.7,0.8,9.8
30.102070569992065,1.67,0.6,9.7,0.8,9.8
30.177496433258057,1.67,0.5,9.8,0.8,9.8
30.252036571502686,1.69,0.6,9.1,0.4,9.1
30.326761484146118,1.68,0.6,9.7,0.8,9.8
30.401930570602417,1.7,0.6,9.7,0.5,9.7
30.47649312019348,1.72,0.6,9.7,0.5,9.7
30.5526225566864,1.69,0.6,9.6,0.7,9.6
30.627337217330933,1.69,0.5,9.9,1.1,10.0
30.70149874687195,1.66,0.5,9.5,0.8,9.5
30.777467012405396,1.69,0.6,9.4,0.5,9.4
30.852097749710083,1.65,0.6,9.5,0.6,9.5
30.927220344543457,1.68,0.6,9.5,0.6,9.5
31.001753091812134,1.69,0.6,9.7,0.8,9.8
31.07658624649048,1.68,0.6,9.6,0.6,9.6
31.152783393859863,1.68,0.6,9.7,0.7,9.7
31.228550672531128,1.67,0.6,9.6,0.7,9.6
31.301520109176636,1.66,0.6,9.6,0.7,9.6
31.376664638519287,1.69,0.7,9.2,0.3,9.2
31.452226400375366,1.66,0.6,9.9,0.8,10.0
31.527573823928833,1.69,0.6,9.7,0.8,9.8
31.60189652442932,1.7,0.6,9.5,0.3,9.5
31.676971673965454,1.68,0.6,9.5,0.6,9.5
31.752739667892456,1.68,0.6,9.3,0.5,9.3
31.82672882080078,1.68,0.7,9.9,0.7,9.9
31.901782751083374,1.69,0.6,9.7,0.7,9.7
31.977643728256226,1.67,0.6,9.6,0.8,9.7
32.052820920944214,1.69,0.5,9.6,0.8,9.6
32.127273082733154,1.69,0.6,9.4,0.7,9.4
32.20183825492859,1.68,0.6,9.9,0.8,10.0
32.2765691280365,1.68,0.6,9.7,0.3,9.7
32.35289001464844,1.7,0.6,9.6,0.7,9.6
32.427196741104126,1.68,0.6,9.6,0.8,9.7
32.50234079360962,1.69,0.6,9.4,0.7,9.4
32.577290296554565,1.69,0.6,9.3,0.4,9.3
32.65223240852356,1.7,0.6,9.6,0.6,9.6
32.72665500640869,1.7,0.6,9.6,0.6,9.6
32.80211043357849,1.68,0.6,9.6,0.5,9.6
32.87709140777588,1.68,0.6,10.0,0.8,10.0
32.95227408409119,1.69,0.6,9.5,0.7,9.5
33.045833587646484,1.68,0.6,9.4,0.6,9.4
33.120633125305176,1.69,0.6,9.6,0.7,9.6
33.19645380973816,1.68,0.6,9.6,0.8,9.7
33.2709059715271,1.7,0.6,9.6,0.7,9.6
33.34642004966736,1.68,0.6,9.6,0.7,9.6
33.421181440353394,1.69,0.6,9.6,0.6,9.6
33.495582580566406,1.69,0.6,9.6,0.6,9.6
33.571309328079224,1.67,0.5,9.9,0.7,9.9
33.64584708213806,1.69,0.5,9.3,0.8,9.3
33.72148084640503,1.68,0.6,9.5,0.8,9.6
33.795610189437866,1.73,0.6,9.6,0.8,9.7
33.87156558036804,1.7,0.6,9.7,0.8,9.8
33.9462788105011,1.72,0.6,10.0,0.7,10.0
34.02087688446045,1.69,0.6,9.8,0.7,9.8
34.09588146209717,1.68,0.6,9.4,0.8,9.5
34.171186685562134,1.71,0.6,9.5,0.8,9.6
34.245218992233276,1.74,0.6,9.6,0.8,9.7
34.320698976516724,1.71,0.6,9.5,0.7,9.5
34.39612078666687,1.68,0.6,9.9,0.8,10.0
34.470611572265625,1.69,0.6,9.7,0.7,9.7
34.54597091674805,1.69,0.6,9.6,0.8,9.7
34.620861768722534,1.69,0.6,9.5,0.6,9.5
34.71442914009094,1.7,0.6,9.3,0.4,9.3
34.790005922317505,1.68,0.6,9.6,0.8,9.7
34.864830017089844,1.71,0.6,9.7,0.8,9.8
34.93946409225464,1.69,0.6,9.6,0.4,9.6
35.01441192626953,1.7,0.6,9.8,0.6,9.8
35.08957600593567,1.69,0.5,9.3,0.8,9.3
35.16486883163452,1.71,0.6,9.6,0.8,9.7
35.23965287208557,1.68,0.7,9.6,0.3,9.6
35.315014123916626,1.68,0.6,9.7,0.8,9.8
35.389575481414795,1.7,0.6,9.7,0.7,9.7
35.464006185531616,1.71,0.7,9.6,0.4,9.6
35.5395667552948,1.71,0.6,9.6,0.6,9.6
35.61478662490845,1.7,0.6,9.6,0.6,9.6
35.68950653076172,1.7,0.6,9.6,0.6,9.6
35.76467037200928,1.69,0.6,9.7,0.4,9.7
35.83951497077942,1.68,0.6,9.8,0.8,9.9
35.91484189033508,1.68,0.5,9.6,0.8,9.6
35.98980379104614,1.7,0.5,9.5,0.8,9.5
36.06486797332764,1.67,0.6,9.5,0.5,9.5
36.14002060890198,1.69,0.6,9.6,0.7,9.6
36.214738845825195,1.68,0.6,9.4,0.4,9.4
36.289852142333984,1.68,0.6,9.5,0.4,9.5
36.3646399974823,1.69,0.6,9.5,0.4,9.5
36.44006967544556,1.7,0.7,9.3,0.5,9.3
36.514227628707886,1.69,0.6,9.7,0.7,9.7
36.58955645561218,1.7,0.6,9.8,0.8,9.9
36.66490650177002,1.67,0.6,9.7,0.8,9.8
36.73943328857422,1.69,0.6,9.5,0.5,9.5
36.81512498855591,1.67,0.7,9.9,0.3,9.9
36.88997197151184,1.66,0.6,9.7,0.7,9.7
36.96458911895752,1.68,0.6,9.5,0.8,9.6
37.04022693634033,1.67,0.6,9.5,0.8,9.6
37.13349723815918,1.69,0.7,9.5,0.5,9.5
